model_Ba_molL_frac,model_Ca_molL_frac,model_Fe_molL_frac,model_K_molL_frac,model_Li_molL_frac,model_Mg_molL_frac,model_Mn_molL_frac,model_Na_molL_frac,model_Sr_molL_frac,model_Br_molL_frac,model_Cl_molL_frac,model_C_molL_frac,model_SO4_molL_frac,model_B_molL_frac,model_Si_molL_frac,TDS_log10,well_depth_ft,total_ion_molL,total_cations_eq,total_anions_eq,samp_id,Alk_mgL,state_alpha,Cluster,ph,Ca_mgL,Mg_mgL,SO4_mgL,Na_mgL,Cl_mgL,K_mgL,Si_mgL
0.0,0.11956521739130435,0.0,0.016304347826086956,0.0,0.08695652173913045,0.0,0.7771739130434783,0.0,0.0,0.5794871794871795,0.317948717948718,0.10256410256410259,0.002816901408450705,0.01126760563380282,3.1190924700872467,450.0,0.0355,0.0184,0.019499999999999997,nwisca.01.01200899,305.0,CA,0,7.8,43.2,19.7,96.9,329.0,402.0,10.2,21.4
0.0,0.012195121951219513,0.0,0.006097560975609756,0.0,0.012195121951219513,0.0,0.9695121951219512,0.0,0.0,0.7400000000000001,0.18000000000000002,0.08,0.004504504504504504,0.004504504504504504,3.3487977314716564,1490.0,0.0666,0.0328,0.034999999999999996,nwisca.01.00901782,320.0,CA,0,8.2,7.83,4.92,135.0,732.0,919.0,6.73,17.0
0.0,0.011940298507462687,0.0,0.011940298507462687,0.0,0.011940298507462687,0.0,0.9641791044776119,0.0,0.0,0.7514450867052023,0.14450867052023122,0.10404624277456648,0.004511278195488721,0.004511278195488721,3.3458503693446886,1040.0,0.0665,0.0335,0.0346,nwisca.01.00901783,258.0,CA,0,8.3,6.87,6.04,172.0,744.0,923.0,16.4,16.3
0.0,0.07647058823529411,0.0,0.017647058823529408,0.0,0.09999999999999999,0.0,0.8058823529411764,0.0,0.0,0.6960227272727273,0.18465909090909088,0.11931818181818181,0.0015503875968992248,0.0046511627906976735,3.351459366172398,580.0,0.0645,0.034,0.0352,nwisca.01.00901785,310.0,CA,0,7.5,51.1,40.3,202.0,630.0,870.0,22.4,19.2
0.0,0.20149253731343283,0.0,0.014925373134328358,0.0,0.14925373134328357,0.0,0.6343283582089553,0.0,0.0,0.724381625441696,0.1625441696113074,0.11307420494699646,0.0020283975659229213,0.008113590263691685,3.2461447969432693,240.0,0.0493,0.0268,0.028300000000000002,nwisca.01.00901784,220.0,CA,0,7.6,110.0,48.4,150.0,391.0,729.0,15.5,22.6
0.0,0.3307086614173228,0.0,0.011811023622047244,0.0,0.1968503937007874,0.0,0.46062992125984253,0.0,0.0,0.31102362204724415,0.0984251968503937,0.5905511811023622,0.0,0.008130081300813007,3.227917592389053,119.0,0.0369,0.0254,0.0254,nwisca.01.97508308,124.0,CA,1,7.8,170.0,61.0,720.0,270.0,280.0,12.0,17.0
0.0,0.003361344537815126,0.0,0.001680672268907563,0.0,0.0050420168067226885,0.0,0.9899159663865545,0.0,0.0,0.671943711521548,0.18381706244503077,0.1442392260334213,0.004436557231588287,0.0017746228926353146,3.881014624090639,24.0,0.22540000000000004,0.11900000000000001,0.1137,nwisca.01.97508315,1060.0,CA,0,8.2,6.8,6.6,790.0,2700.0,2700.0,7.4,23.0
0.0,0.1317829457364341,0.0,0.0038759689922480624,0.0,0.007751937984496125,0.0,0.8565891472868218,0.0,0.0,0.8303249097472925,0.025270758122743684,0.1444043321299639,0.002,0.004,3.220110390317953,780.0,0.05,0.0258,0.0277,nwisca.01.01106104,36.0,CA,0,8.4,67.7,3.06,193.0,508.0,816.0,4.54,12.2
0.0,0.19095477386934673,0.0,0.005025125628140704,0.0,0.06030150753768843,0.0,0.7437185929648241,0.0,0.0,0.4773869346733668,0.3517587939698492,0.1708542713567839,0.0011098779134295228,0.011098779134295227,3.1447580667146378,540.0,0.03604,0.0199,0.0199,nwisca.01.01106102,315.0,CA,0,7.2,75.6,13.8,163.0,340.0,337.0,4.85,26.2
0.0,0.012539184952978058,0.0,0.006269592476489029,0.0,0.02821316614420063,0.0,0.9529780564263324,0.0,0.0,0.7852459016393443,0.04098360655737705,0.1737704918032787,0.0033698399326032016,0.0008424599831508004,3.5853516797027383,104.0,0.1187,0.0638,0.061,nwisca.01.97508327,150.0,CA,0,9.0,16.0,23.0,510.0,1400.0,1700.0,17.0,8.2
0.0,0.014117647058823526,0.0,0.004705882352941176,0.0,0.009411764705882352,0.0,0.971764705882353,0.0,0.0,0.5467289719626168,0.24766355140186913,0.205607476635514,0.002466091245376079,0.006165228113440197,3.4657622471605327,39.0,0.0811,0.0425,0.042800000000000005,nwisca.01.97508332,547.0,CA,0,8.5,13.0,4.2,420.0,950.0,830.0,7.3,28.0
0.0,0.1978609625668449,0.0,0.00802139037433155,0.0,0.0641711229946524,0.0,0.7299465240641712,0.0,0.0,0.7835051546391754,0.08762886597938145,0.1288659793814433,0.001440922190201729,0.007204610951008645,3.377756088467016,940.0,0.0694,0.0374,0.038799999999999994,nwisca.01.01001635,151.0,CA,0,7.2,147.0,29.6,237.0,628.0,1080.0,9.82,28.1
0.0,0.36544850498338877,0.0,0.0033222591362126255,0.0,0.19269102990033224,0.006644518272425251,0.43189368770764125,0.0,0.0,0.643076923076923,0.21538461538461537,0.14153846153846153,0.0,0.007662835249042146,3.303106942285909,50.0,0.052199999999999996,0.030099999999999995,0.0325,nwisca.01.01001625,294.0,CA,0,7.0,221.0,71.1,224.0,300.0,742.0,2.6,22.8
0.0,0.4067796610169491,0.0,0.005649717514124294,0.0,0.22598870056497175,0.0,0.3615819209039548,0.0,0.0,0.475609756097561,0.34146341463414637,0.1829268292682927,0.0,0.028776978417266185,3.0709681447614448,105.0,0.027800000000000002,0.0177,0.016399999999999998,nwisca.01.00900497,260.0,CA,1,7.4,144.0,48.3,143.0,147.0,277.0,5.04,49.0
0.0,0.3522388059701492,0.0,0.005970149253731343,0.0,0.17313432835820894,0.0,0.4686567164179104,0.0,0.0,0.6294277929155314,0.20163487738419622,0.16893732970027248,0.0,0.006814310051107326,3.352957591829635,385.0,0.058699999999999995,0.0335,0.036699999999999997,nwisca.01.00801638,282.0,CA,0,6.8,236.0,71.7,296.0,362.0,819.0,7.85,22.6
0.0,0.28637770897832815,0.0,0.003869969040247678,0.0,0.2708978328173374,0.0015479876160990713,0.43730650154798756,0.0,0.0,0.3680297397769517,0.23048327137546468,0.40148698884758366,0.0,0.019550342130987296,3.2575351860334334,85.0,0.04092,0.025840000000000002,0.0269,nwisca.01.98301519,260.0,CA,1,7.0,150.0,86.0,520.0,260.0,350.0,3.5,48.0
0.0,0.27715355805243447,0.0,0.003745318352059925,0.003745318352059925,0.12734082397003743,0.0,0.5880149812734081,0.0,0.0,0.4333333333333334,0.34444444444444444,0.22222222222222227,0.0,0.013071895424836596,3.2718764183727154,628.0,0.04590000000000001,0.0267,0.026999999999999996,nwisca.01.01201216,425.0,CA,0,7.3,149.0,41.8,287.0,362.0,416.0,3.75,33.6
