model_Ba_molL_frac,model_Ca_molL_frac,model_Fe_molL_frac,model_K_molL_frac,model_Li_molL_frac,model_Mg_molL_frac,model_Mn_molL_frac,model_Na_molL_frac,model_Sr_molL_frac,model_Br_molL_frac,model_Cl_molL_frac,model_C_molL_frac,model_SO4_molL_frac,model_B_molL_frac,model_Si_molL_frac,TDS_log10,well_depth_ft,Cluster,dec_lat_va,dec_long_va
-inf,0.016025641025641024,0.0,0.0016025641025641025,0.0,0.00641025641025641,0.0,0.9759615384615384,0.0,0.0,0.9010654490106544,0.0958904109589041,0.0030441400304414,0.0,0.0015686274509803923,3.5954082407250536,306.0,2,31.4665623,-96.5452576
-inf,0.0790960451977401,0.0,0.005649717514124294,0.0,0.05649717514124294,0.0,0.8587570621468926,0.0,0.0,0.3664921465968586,0.5183246073298429,0.11518324607329843,0.0,0.005763688760806918,3.1352785370908256,152.0,1,31.4896164,-96.5055313
-inf,0.4484304932735426,0.0,0.004484304932735426,0.0,0.31390134529147984,0.0,0.23318385650224213,0.0,0.0,0.6623931623931624,0.20085470085470086,0.13675213675213677,0.0,0.008356545961002784,3.152012051340832,60.0,0,31.4932175,-100.3042526
-inf,0.3716216216216216,0.0,0.003378378378378379,0.0,0.2567567567567568,0.0,0.36824324324324326,0.0,0.0,0.5754189944134078,0.3016759776536313,0.1229050279329609,0.0,0.007366482504604053,3.3258162200121153,100.0,0,31.5118389,-96.4360886
-inf,0.39325842696629215,0.0,0.002808988764044944,0.0,0.2752808988764045,0.0,0.32865168539325845,0.0,0.0,0.49589041095890407,0.15890410958904105,0.34520547945205476,0.0,0.009191176470588236,3.364214741922121,28.0,0,31.5271053,-100.2275848
-inf,0.297029702970297,0.0,0.006600660066006601,0.0,0.3234323432343234,0.0,0.3729372937293729,0.0,0.0,0.7290322580645161,0.16774193548387095,0.1032258064516129,0.0,0.007889546351084815,3.269194508327847,99.0,0,31.5390472,-100.4381485
-inf,0.29702970297029707,0.0,0.0049504950495049506,0.0,0.13861386138613863,0.0,0.5594059405940593,0.0,0.0,0.540983606557377,0.3934426229508196,0.06557377049180328,0.0,0.014999999999999998,3.188267459807692,60.0,1,31.5537815,-96.4508133
-inf,0.3859649122807018,0.0,0.003508771929824562,0.0,0.2456140350877193,0.0,0.3649122807017544,0.0,0.0,0.4591439688715953,0.19844357976653698,0.3424124513618677,0.0,0.012106537530266344,3.2392570488613557,90.0,0,31.5548801,-100.1189728
-inf,0.10679611650485438,0.0,0.01941747572815534,0.0,0.15533980582524273,0.0,0.7184466019417476,0.0,0.0,0.2112676056338028,0.3568075117370892,0.431924882629108,0.0,0.00574712643678161,3.179839301177571,275.0,1,31.5954342,-100.4195404
-inf,0.17857142857142855,0.0,0.003246753246753247,0.0,0.0422077922077922,0.0,0.775974025974026,0.0,0.0,0.9306930693069306,0.013201320132013201,0.056105610561056105,0.0,0.004378283712784589,3.557498503898601,590.0,2,31.6348362,-106.1424789
-inf,0.31578947368421056,0.02105263157894737,0.015789473684210527,0.0,0.18947368421052632,0.0,0.45789473684210524,0.0,0.0,0.5696202531645569,0.1772151898734177,0.2531645569620253,0.0,0.024561403508771933,3.052991499018328,660.0,0,31.6578636,-111.6770554
-inf,0.23715415019762848,0.0,0.03557312252964427,0.0,0.11067193675889328,0.0,0.616600790513834,0.0,0.0,0.3278008298755187,0.5892116182572613,0.08298755186721991,0.0,0.01785714285714286,3.2713776391159826,660.0,1,31.6617527,-111.6501083
-inf,0.28571428571428575,0.01904761904761905,0.009523809523809525,0.0,0.1904761904761905,0.0,0.49523809523809526,0.0,0.0,0.6027397260273972,0.2054794520547945,0.1917808219178082,0.0,0.01928374655647383,3.1569948164262427,660.0,0,31.6814747,-111.6770554
-inf,0.216,0.016,0.011999999999999999,0.0,0.09599999999999999,0.0,0.66,0.0,0.0,0.3526785714285714,0.45089285714285704,0.19642857142857142,0.0,0.012019230769230768,3.2260415876127744,660.0,1,31.6845303,-111.6839981
-inf,0.585551330798479,0.0,0.007604562737642585,0.0,0.2433460076045627,0.0,0.16349809885931557,0.0,0.0,0.06137184115523465,0.11552346570397111,0.8231046931407942,0.0,0.009374999999999996,3.2729124816145734,238.0,0,31.689043,-100.283699
-inf,0.11695906432748537,0.0,0.011695906432748537,0.0,0.08187134502923976,0.0,0.7894736842105263,0.0,0.0,0.2727272727272727,0.3068181818181818,0.42045454545454547,0.0,0.02006688963210702,3.109942735849365,192.0,1,31.7514992,-106.4019318
-inf,0.3263888888888889,0.0,0.02777777777777778,0.0,0.19444444444444445,0.0,0.4513888888888889,0.0,0.0,0.38688524590163936,0.19344262295081968,0.41967213114754104,0.0,0.017316017316017316,3.312953207789315,230.0,0,31.7548313,-106.3880386
-inf,0.3050847457627119,0.0,0.022598870056497175,0.0,0.13559322033898302,0.0,0.5367231638418078,0.0,0.0,0.7541899441340782,0.1229050279329609,0.1229050279329609,0.0,0.016077170418006433,3.0579530921695492,671.0,1,31.7620544,-106.3899841
-inf,0.19543973941368079,0.0,0.009771986970684038,0.0,0.13029315960912052,0.0,0.6644951140065146,0.0,0.0,0.3106796116504854,0.1715210355987055,0.517799352750809,0.0,0.012195121951219511,3.3306595875053153,130.0,1,31.7664986,-106.4263763
-inf,0.2366863905325444,0.0,0.01775147928994083,0.0,0.10650887573964497,0.0,0.6390532544378699,0.0,0.0,0.7840909090909091,0.11363636363636363,0.10227272727272727,0.0,0.016025641025641024,3.0453052153878195,678.0,1,31.7670536,-106.403038
-inf,0.10954616588419405,0.0,0.00782472613458529,0.0,0.06572769953051642,0.0,0.8169014084507042,0.0,0.0,0.7627388535031847,0.05573248407643313,0.18152866242038218,0.0008605851979345956,0.006024096385542169,3.5961018605933437,220.0,2,31.7676086,-106.4844284
-inf,0.1293103448275862,0.0,0.008620689655172414,0.0,0.07758620689655171,0.0,0.7844827586206896,0.0,0.0,0.4978902953586498,0.19831223628691985,0.3037974683544304,0.0,0.012077294685990338,3.2072257553244747,225.0,1,31.7731647,-106.4399872
-inf,0.12211221122112212,0.0,0.00825082508250825,0.0,0.0792079207920792,0.0,0.7904290429042904,0.0,0.0,0.4753199268738574,0.1444241316270567,0.3802559414990859,0.0010050251256281408,0.006030150753768843,3.579365043687717,160.0,2,31.7753868,-106.4469299
-inf,0.0639269406392694,0.0,0.004566210045662101,0.0,0.018264840182648404,0.0,0.9132420091324202,0.0,0.0,0.39914163090128757,0.10300429184549356,0.4978540772532189,0.0,0.015345268542199485,3.201470893488576,533.0,1,31.8259373,-106.8252716
-inf,0.26139817629179335,0.0,0.006079027355623101,0.0,0.04863221884498481,0.0,0.6838905775075987,0.0,0.0,0.5,0.1404494382022472,0.35955056179775285,0.0,0.010416666666666664,3.367458816124898,80.0,1,31.8349991,-106.5960007
-inf,0.36745406824146987,0.0,0.010498687664041996,0.0,0.19947506561679793,0.0,0.42257217847769035,0.0,0.0,0.4557291666666667,0.12760416666666666,0.41666666666666663,0.0,0.005172413793103447,3.392769440981107,320.0,0,31.8478909,-105.1657867
-inf,0.4421052631578947,0.0,0.005263157894736843,0.0,0.25263157894736843,0.0,0.30000000000000004,0.0,0.0,0.234375,0.22395833333333334,0.5416666666666667,0.0,0.011235955056179775,3.1173899976415256,1505.0,0,31.854002,-105.2093964
-inf,0.03333333333333333,0.0,0.007142857142857142,0.0,0.028571428571428567,0.0,0.930952380952381,0.0,0.0,0.48186528497409326,0.1813471502590674,0.3367875647668394,0.00136986301369863,0.00136986301369863,3.4281182970071615,20.0,1,31.8542728,-106.5933228
-inf,0.3486238532110092,0.0,0.009174311926605503,0.0,0.17737003058103976,0.0,0.4648318042813456,0.0,0.0,0.5292307692307692,0.16307692307692306,0.3076923076923077,0.0,0.005780346820809248,3.320673727002693,1583.0,0,31.876503,-105.2107925
-inf,0.3138297872340426,0.0,0.010638297872340427,0.0,0.2526595744680851,0.0,0.422872340425532,0.0,0.0,0.46455696202531643,0.05949367088607594,0.4759493670886075,0.0,0.002622377622377622,3.6887862457401126,1240.0,0,31.8890018,-105.1638412
-inf,0.3118908382066277,0.0,0.005847953216374269,0.0,0.24171539961013644,0.0,0.4405458089668616,0.0,0.0,0.4588235294117647,0.09019607843137255,0.4509803921568627,0.0,0.003901170351105332,3.5105301045352704,750.0,0,31.9109459,-105.2469025
-inf,0.24175824175824176,0.0,0.01648351648351648,0.0,0.0989010989010989,0.0,0.6428571428571428,0.0,0.0,0.8908045977011495,0.07471264367816093,0.034482758620689655,0.0,0.012269938650306747,3.0338570696922824,550.0,1,31.9145489,-106.3427658
-inf,0.3483606557377049,0.0,0.006147540983606556,0.0,0.25409836065573765,0.0,0.3913934426229508,0.0,0.0,0.43442622950819676,0.09426229508196722,0.4713114754098361,0.0,0.0041841004184100415,3.4912162088364296,285.0,0,31.9228916,-105.2007904
-inf,0.7826086956521741,0.0,0.005434782608695654,0.0,0.07608695652173915,0.0,0.12500000000000003,0.010869565217391308,0.0,0.018072289156626505,0.19879518072289157,0.7831325301204819,0.0,0.014423076923076922,3.0890477168844663,573.0,0,31.9257908,-110.2635727
-inf,0.056910569105691054,0.0,0.0040650406504065045,0.0,0.056910569105691054,0.0,0.8821138211382114,0.0,0.0,0.5220883534136547,0.28514056224899603,0.19277108433734938,0.002150537634408602,0.015053763440860212,3.2418501564182187,430.0,1,31.9258995,-112.9407196
-inf,0.3050847457627119,0.0,0.016949152542372878,0.0,0.13559322033898302,0.0,0.5423728813559321,0.0,0.0,0.5882352941176471,0.08021390374331552,0.3315508021390375,0.0,0.0101010101010101,3.0686516432674824,597.0,1,31.9276047,-106.2869263
-inf,0.29411764705882354,0.0,0.04621848739495799,0.0,0.07563025210084034,0.0,0.5840336134453782,0.0,0.0,0.14942528735632182,0.7049808429118773,0.14559386973180075,0.0,0.03325942350332594,3.313006887346985,600.0,1,31.9367676,-107.007782
-inf,0.1624588364434687,0.0,0.0032930845225027433,0.0,0.002195389681668496,0.0,0.8298572996706914,0.002195389681668496,0.0,0.4972617743702081,0.00547645125958379,0.4972617743702081,0.0019607843137254897,0.0039215686274509795,3.774440822486912,1765.0,2,31.9395466,-106.6552734
-inf,0.5898876404494382,0.0,0.002808988764044944,0.0,0.34831460674157305,0.0,0.05898876404494382,0.0,0.0,0.0223463687150838,0.10614525139664804,0.8715083798882681,0.0,0.0076142131979695426,3.3820436760836774,1198.0,0,31.9434452,-105.2899628
-inf,0.3570127504553734,0.0,0.003642987249544627,0.0018214936247723135,0.11293260473588343,0.0,0.5209471766848817,0.003642987249544627,0.0,0.2967409948542024,0.20926243567753003,0.4939965694682676,0.0011560693641618496,0.006936416184971097,3.594503364210202,80.5,0,31.9461117,-106.628891
-inf,0.017391304347826084,0.0,0.005797101449275362,0.0,0.005797101449275362,0.0,0.9710144927536232,0.0,0.0,0.2212121212121212,0.5969696969696969,0.18181818181818182,0.0015408320493066256,0.01078582434514638,3.4184796303820395,430.0,1,31.9525642,-113.0087738
-inf,0.05426356589147287,0.0,0.0038759689922480624,0.0,0.0310077519379845,0.0,0.9108527131782945,0.0,0.0,0.38521400778210113,0.4202334630350194,0.19455252918287935,0.004073319755600815,0.020366598778004074,3.2871267956657966,18.7,1,31.9533978,-113.0565567
-inf,0.3737373737373738,0.0,0.015151515151515152,0.0,0.13131313131313133,0.0,0.47979797979797983,0.0,0.0,0.6205128205128205,0.15384615384615385,0.22564102564102564,0.0030487804878048786,0.01829268292682927,3.1098707115842994,699.0,1,31.9570484,-106.391655
-inf,0.13559322033898302,0.0,0.011299435028248588,0.0,0.04519774011299435,0.0,0.807909604519774,0.0,0.0,0.43888888888888894,0.3277777777777778,0.23333333333333334,0.0030581039755351682,0.018348623853211007,3.1100787940434245,101.0,1,31.9620075,-113.08461
-inf,0.5347593582887701,0.0,0.00267379679144385,0.0,0.2887700534759358,0.0,0.17379679144385024,0.0,0.0,0.12655086848635236,0.09925558312655086,0.7741935483870966,0.0,0.006382978723404255,3.4205953085092546,1200.0,0,31.9723339,-105.2338486
-inf,0.25301204819277107,0.0,0.012048192771084338,0.0,0.08433734939759036,0.0,0.6506024096385542,0.0,0.0,0.8888888888888891,0.06432748538011697,0.04678362573099416,0.0,0.016129032258064516,3.025393657624051,870.0,1,31.9756584,-106.3955383
-inf,0.32031250000000006,0.0,0.003906250000000001,0.0,0.1484375,0.0,0.52734375,0.0,0.0,0.07474747474747474,0.08484848484848484,0.8404040404040404,0.0029154518950437317,0.007288629737609329,3.543814553350874,123.0,0,31.9845276,-110.2731247
-inf,0.45090909090909087,0.0,0.007272727272727273,0.0,0.22545454545454544,0.0,0.31636363636363635,0.0,0.0,0.03508771929824561,0.08771929824561403,0.8771929824561404,0.0028901734104046246,0.008670520231213872,3.2857815765686365,440.0,0,32.0098038,-111.0131454
-inf,0.18085106382978725,0.0,0.0053191489361702135,0.0,0.3510638297872341,0.0,0.46276595744680854,0.0,0.0,0.427027027027027,0.45405405405405397,0.11891891891891891,0.0,0.021943573667711595,3.119826268593213,525.0,0,32.0125732,-111.9126282
-inf,0.33333333333333337,0.0,0.010638297872340425,0.0,0.3475177304964539,0.0,0.30851063829787234,0.0,0.0,0.745644599303136,0.2055749128919861,0.04878048780487806,0.0,0.02100840336134454,3.255430897192115,61.0,0,32.0306282,-112.1479111
-inf,0.5978260869565217,0.0,0.005434782608695653,0.0,0.33695652173913043,0.0,0.059782608695652176,0.0,0.0,0.05913978494623657,0.26344086021505375,0.6774193548387097,0.0,0.01339285714285714,3.1092150654932147,105.0,0,32.0337219,-105.1024551
-inf,0.09823182711198428,0.0,0.011787819253438112,0.0,0.05893909626719057,0.0,0.831041257367387,0.0,0.0,0.42391304347826086,0.23550724637681159,0.34057971014492755,0.0,0.00536480686695279,3.567147316217367,27.0,1,32.0681534,-106.6269379
-inf,0.14953271028037385,0.0,0.028037383177570093,0.0,0.09719626168224299,0.0,0.7252336448598131,0.0,0.0,0.45486725663716815,0.17699115044247787,0.368141592920354,0.0,0.008528784648187635,3.5758029407140737,48.0,1,32.0676003,-106.6272125
-inf,0.1358811040339703,0.0,0.025477707006369428,0.0,0.089171974522293,0.0,0.7494692144373674,0.0,0.0,0.5262054507337527,0.16352201257861634,0.31027253668763105,0.0,0.009650180940892643,3.503166443455004,75.0,1,32.0676003,-106.6272125
-inf,0.2231404958677686,0.0,0.045454545454545456,0.0,0.14049586776859505,0.0,0.5909090909090909,0.0,0.0,0.4777327935222672,0.3441295546558705,0.17813765182186236,0.0,0.013986013986013983,3.237274130515004,150.0,1,32.0676003,-106.6272125
-inf,0.22881355932203393,0.01694915254237288,0.05084745762711864,0.0,0.15254237288135594,0.0,0.5508474576271186,0.0,0.0,0.4813278008298755,0.33609958506224064,0.18257261410788383,0.0,0.019230769230769232,3.228282040975896,150.0,1,32.0676003,-106.6272125
-inf,0.208955223880597,0.0,0.02736318407960199,0.0,0.1144278606965174,0.0,0.6492537313432837,0.0,0.0,0.5,0.11538461538461538,0.3846153846153846,0.0,0.00911854103343465,3.4173386940290684,130.0,1,32.0681534,-106.6411057
-inf,0.3152709359605912,0.0,0.059113300492610835,0.0,0.3054187192118227,0.0,0.32019704433497537,0.0,0.0,0.49206349206349204,0.4021164021164021,0.10582010582010583,0.0,0.036253776435045314,3.1446577895794166,488.0,0,32.0745163,-111.8981781
-inf,0.5409836065573771,0.0,0.00819672131147541,0.0,0.18032786885245905,0.0,0.27049180327868855,0.0,0.0,0.22480620155038758,0.2558139534883721,0.5193798449612403,0.0,0.014204545454545458,3.2463052471810143,147.0,0,32.0792656,-106.703331
-inf,0.16591928251121077,0.0,0.004484304932735426,0.002242152466367713,0.13004484304932734,0.0,0.6973094170403588,0.0,0.0,0.7112068965517241,0.0646551724137931,0.22413793103448273,0.0,0.005025125628140704,3.452096530750358,450.0,2,32.1117439,-109.9208984
-inf,0.10576923076923077,0.0,0.03846153846153846,0.0,0.03846153846153846,0.0,0.8173076923076923,0.0,0.0,0.2897196261682243,0.32710280373831774,0.38317757009345793,0.0,0.01876675603217158,3.1967113836290646,60.0,1,32.1273193,-106.6572189
-inf,0.035294117647058816,0.0,0.0058823529411764705,0.0,0.011764705882352941,0.0,0.9470588235294117,0.0,0.0,0.47674418604651164,0.3023255813953488,0.22093023255813954,0.0,0.015432098765432096,3.088711599418784,150.0,1,32.1597977,-109.9406204
-inf,0.6483516483516484,0.0,0.005494505494505496,0.0,0.17582417582417587,0.0,0.17032967032967034,0.0,0.0002563445270443476,0.2768520892078954,0.25121763650346063,0.47167392976159955,0.0,0.019153418885271018,3.123163931864674,232.0,0,32.1609306,-106.7386093
-inf,0.26415094339622647,0.0,0.0037735849056603783,0.0,0.369811320754717,0.0,0.36226415094339626,0.0,0.0,0.30141843971631205,0.25886524822695034,0.4397163120567375,0.0,0.024330900243309004,3.2817419848918954,100.0,0,32.1784019,-112.2287445
-inf,0.543859649122807,0.0,0.013157894736842106,0.0,0.15789473684210528,0.0,0.2850877192982456,0.0,0.0,0.9304347826086957,0.03478260869565218,0.03478260869565218,0.0,0.010582010582010585,3.1255071599404283,464.0,2,32.1787109,-106.3936005
-inf,0.16374269005847952,0.0,0.011695906432748537,0.0,0.14035087719298245,0.0,0.6842105263157895,0.0,0.0,0.3756613756613757,0.5608465608465608,0.06349206349206349,0.0,0.023809523809523808,3.140993477536975,36.0,1,32.1825676,-112.2123566
-inf,0.37037037037037035,0.0,0.021164021164021166,0.0,0.12698412698412698,0.0,0.4814814814814815,0.0,0.0,0.18137254901960784,0.47549019607843135,0.3431372549019608,0.0,0.01892744479495268,3.1781566795914946,20.7,0,32.2017632,-106.710556
-inf,0.23404255319148937,0.0,0.005319148936170213,0.0,0.2127659574468085,0.0,0.5478723404255319,0.0,0.0,0.18888888888888888,0.5,0.3111111111111111,0.0,0.009966777408637873,3.1249296706163636,280.0,1,32.2044449,-110.3099976
-inf,0.4252873563218391,0.02298850574712644,0.01149425287356322,0.0,0.1149425287356322,0.0,0.4252873563218391,0.0,0.0,0.2456140350877193,0.19298245614035092,0.5614035087719299,0.0,0.019762845849802372,3.0894616575822322,40.0,0,32.2256508,-106.7441711
-inf,0.11851851851851852,0.0,0.003703703703703704,0.0,0.07407407407407407,0.0,0.8037037037037037,0.0,0.0,0.30909090909090914,0.3054545454545455,0.3854545454545455,0.002123142250530786,0.008492569002123144,3.292479542562667,40.0,1,32.2264481,-113.7488098
-inf,0.36681222707423583,0.0,0.017467248908296946,0.0,0.12227074235807862,0.0,0.4934497816593887,0.0,0.0,0.1878172588832487,0.24365482233502533,0.5685279187817258,0.0,0.00946372239747634,3.1691030698528384,24.8,0,32.2287064,-106.7430573
-inf,0.3018867924528302,0.0,0.0047169811320754715,0.0,0.16037735849056603,0.0,0.5330188679245282,0.0,0.0,0.14761904761904762,0.3190476190476191,0.5333333333333334,0.003095975232198142,0.015479876160990712,3.1880174782003476,140.0,0,32.2317429,-110.3217392
-inf,0.46305418719211827,0.0,0.009852216748768475,0.0,0.11822660098522167,0.0,0.4088669950738917,0.0,0.0,0.185,0.32499999999999996,0.49,0.0,0.016666666666666666,3.163036557034441,80.0,0,32.236763,-106.7747269
-inf,0.3833333333333333,0.0,0.008333333333333333,0.0020833333333333333,0.07916666666666666,0.0,0.5270833333333333,0.0,0.0,0.22700587084148727,0.11937377690802349,0.6536203522504892,0.0013831258644536654,0.012448132780082987,3.5408719163826965,111.0,0,32.2398033,-109.1678391
-inf,0.33707865168539325,0.0,0.0037453183520599256,0.0,0.11985018726591762,0.0,0.5393258426966292,0.0,0.0,0.2696245733788396,0.16382252559726962,0.5665529010238908,0.0,0.021176470588235293,3.304029750315387,121.0,0,32.2723007,-109.2370071
-inf,0.4511278195488722,0.0,0.0075187969924812035,0.0,0.1729323308270677,0.0075187969924812035,0.3609022556390977,0.0,0.0,0.11683848797250858,0.2508591065292096,0.6323024054982818,0.0,0.012953367875647668,3.305398472793607,120.0,0,32.2945366,-106.8033371
-inf,0.47262247838616717,0.0,0.011527377521613832,0.0,0.12103746397694523,0.005763688760806916,0.38904899135446686,0.0,0.0,0.23976608187134504,0.2222222222222222,0.5380116959064327,0.0,0.012024048096192383,3.3800733132178173,50.0,0,32.2945366,-106.8033371
-inf,0.3267605633802817,0.0,0.01126760563380282,0.0,0.36619718309859156,0.0,0.29014084507042254,0.00563380281690141,0.0028328611898017,0.5977337110481586,0.1274787535410765,0.27195467422096314,0.0018348623853211012,0.01467889908256881,3.345208804592931,175.0,2,32.3060341,-102.038269
-inf,0.6096256684491979,0.0106951871657754,0.0213903743315508,0.0,0.1818181818181818,0.0,0.1764705882352941,0.0,0.0,0.18974358974358976,0.3076923076923077,0.5025641025641026,0.0,0.01901140684410646,3.137615210985285,191.0,0,32.3484268,-106.7983398
-inf,0.09523550379581508,0.0,0.006802535985415363,0.0,0.06802535985415363,2.721014394166145e-05,0.8299093902206743,0.0,0.0,0.09210526315789475,0.27631578947368424,0.631578947368421,0.003999968000255998,0.03999968000255998,3.078722243837537,65.0,1,32.3536873,-109.3339539
-inf,0.06930693069306931,0.0,0.034653465346534656,0.0,0.04950495049504951,0.0,0.8465346534653466,0.0,0.0,0.196969696969697,0.22727272727272727,0.5757575757575758,0.002906976744186046,0.03488372093023255,3.1865878195030115,250.0,1,32.3759232,-106.9863434
-inf,0.37499999999999994,0.0,0.03333333333333333,0.0,0.15833333333333333,0.0,0.4333333333333333,0.0,0.0,0.23076923076923078,0.2624434389140271,0.5067873303167421,0.0,0.011594202898550727,3.204471564549972,23.4,0,32.4128685,-106.8405609
-inf,0.2903225806451613,0.0,0.010752688172043012,0.0,0.11827956989247314,0.0,0.5806451612903226,0.0,0.0,0.7542857142857143,0.12000000000000001,0.12571428571428572,0.0,0.009523809523809523,3.0560326823784028,536.0,1,32.4603882,-114.6478119
-inf,0.2727272727272727,0.0202020202020202,0.00505050505050505,0.0,0.1111111111111111,0.0,0.5909090909090908,0.0,0.0,0.6323529411764706,0.15196078431372548,0.21568627450980393,0.0,0.011627906976744186,3.1197145932538644,266.0,1,32.4804459,-114.6837616
-inf,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.19653179190751444,0.43352601156069365,0.36994219653179194,0.0029239766081871343,0.038011695906432746,3.1600463369987115,676.0,1,32.483963,-109.3475647
-inf,0.41434262948207173,0.0,0.003984063745019921,0.0,0.19920318725099603,0.0,0.38247011952191234,0.0,0.0,0.39453124999999994,0.22265625,0.38281249999999994,0.0,0.010389610389610391,3.232488222331924,223.0,0,32.5072556,-114.8014755
-inf,0.330188679245283,0.0,0.0047169811320754715,0.0,0.1320754716981132,0.0,0.5330188679245282,0.0,0.0,0.7072072072072071,0.12162162162162163,0.17117117117117117,0.0,0.008130081300813007,3.137573640485046,403.0,2,32.527195,-114.6314926
-inf,0.4261168384879725,0.0,0.006872852233676976,0.0,0.18556701030927836,0.0,0.3814432989690722,0.0,0.0,0.3515358361774744,0.23208191126279862,0.416382252559727,0.0,0.009132420091324202,3.296124925416838,285.0,0,32.5371399,-114.7983093
-inf,0.29535864978902954,0.0,0.0042194092827004225,0.0,0.1687763713080169,0.0,0.5316455696202532,0.0,0.0,0.5344129554655871,0.1659919028340081,0.29959514170040485,0.0,0.010101010101010102,3.204835436043016,246.4,0,32.5383682,-114.6930618
-inf,0.34294871794871795,0.0,0.006410256410256411,0.0,0.5352564102564102,0.0,0.11538461538461539,0.0,0.0,0.058823529411764705,0.08748114630467571,0.8536953242835595,0.0,0.013513513513513514,3.635061340873118,34.0,0,32.5440254,-95.6230164
-inf,0.018957345971563982,0.0,0.004739336492890996,0.0,0.0,0.0,0.976303317535545,0.0,0.0,0.6331877729257642,0.1834061135371179,0.1834061135371179,0.0023752969121140144,0.007125890736342042,3.1752591648874926,1140.0,1,32.5450783,-117.1060944
-inf,0.017467248908296942,0.0,0.004366812227074236,0.0,0.008733624454148471,0.0,0.9694323144104804,0.0,0.0,0.6340425531914894,0.1702127659574468,0.19574468085106383,0.002262443438914027,0.006787330316742081,3.1907116936552606,965.0,1,32.5450783,-117.1060944
-inf,0.017142857142857144,0.0,0.0028571428571428576,0.0,0.01142857142857143,0.0,0.9685714285714286,0.0,0.0,0.5946666666666667,0.18666666666666668,0.2186666666666667,0.0014641288433382136,0.00439238653001464,3.3885635039259285,670.0,1,32.5450783,-117.1060944
-inf,0.17418844022169439,0.0,0.004750593824228028,0.0,0.33570863024544734,0.0,0.4837688044338876,0.0015835312747426763,0.0016326530612244896,0.8244897959183674,0.02857142857142857,0.14530612244897959,0.00048076923076923074,0.001442307692307692,3.850216824855866,270.0,2,32.5450783,-117.1060944
-inf,0.7883211678832117,0.0,0.0036496350364963502,0.0,0.08029197080291971,0.0,0.12773722627737227,0.0,0.0,0.017361111111111112,0.13541666666666666,0.8472222222222223,0.0,0.02727272727272727,3.311801524907629,120.0,0,32.5456276,-110.5028687
-inf,0.025806451612903226,0.0,0.012903225806451613,0.0,0.012903225806451613,0.0,0.9483870967741935,0.0,0.0,0.47337278106508873,0.33727810650887574,0.1893491124260355,0.003154574132492114,0.034700315457413256,3.096079752172666,1360.0,1,32.5536461,-117.0615997
-inf,0.024096385542168676,0.0,0.006024096385542169,0.0,0.012048192771084338,0.0,0.9578313253012049,0.0,0.0,0.5822784810126581,0.37974683544303794,0.03797468354430379,0.006191950464396284,0.009287925696594425,3.057903265848301,600.0,1,32.5536461,-117.0615997
-inf,0.059574468085106386,0.0,0.00425531914893617,0.0,0.0425531914893617,0.0,0.8936170212765958,0.0,0.0,0.3958333333333333,0.5625,0.041666666666666664,0.008583690987124463,0.008583690987124463,3.2543224125363985,1150.0,1,32.5589981,-117.07547
-inf,0.12631578947368421,0.0,0.005263157894736843,0.0,0.0736842105263158,0.0,0.7947368421052632,0.0,0.0,0.6699507389162561,0.270935960591133,0.059113300492610835,0.002688172043010753,0.008064516129032258,3.122770994183182,660.0,1,32.5589981,-117.07547
-inf,0.41379310344827586,0.0,0.00574712643678161,0.0,0.19540229885057472,0.0,0.38505747126436785,0.0,0.0,0.3146067415730337,0.32584269662921345,0.35955056179775285,0.0,0.011111111111111108,3.089633398211496,295.0,0,32.5635948,-114.7904892
-inf,0.22115384615384617,0.0,0.004807692307692308,0.0,0.125,0.0,0.6490384615384616,0.0,0.0,0.4644549763033175,0.14691943127962084,0.3886255924170616,0.0,0.008695652173913042,3.1461516730631987,509.0,1,32.5678291,-114.5857849
-inf,0.3076923076923077,0.0,0.004524886877828055,0.0,0.16289592760180996,0.0,0.5248868778280543,0.0,0.0,0.527027027027027,0.19369369369369369,0.27927927927927926,0.0,0.010989010989010992,3.1668744831908504,190.0,1,32.5750504,-114.6835632
-inf,0.044642857142857144,0.0,0.004464285714285715,0.0,0.0,0.0,0.9508928571428571,0.0,0.0,0.8418803418803419,0.047008547008547015,0.11111111111111112,0.0067264573991031385,0.0067264573991031385,3.1609963567489583,1460.0,1,32.5912361,-117.053894
-inf,0.04177545691906005,0.0,0.005221932114882507,0.0,0.015665796344647518,0.0,0.9373368146214099,0.0,0.0027173913043478264,0.8722826086956521,0.04347826086956522,0.08152173913043478,0.004087193460490463,0.008174386920980926,3.366733819472256,970.0,2,32.5912361,-117.053894
-inf,0.040268456375838924,0.0,0.008389261744966443,0.0016778523489932888,0.0,0.0,0.9496644295302012,0.0,0.0,0.3203252032520325,0.0032520325203252032,0.6764227642276422,0.011952191235059759,0.00099601593625498,3.6219402275051538,2868.0,2,32.5914421,-114.6428452
-inf,0.14857142857142858,0.0,0.005714285714285715,0.0,0.10285714285714287,0.0,0.7428571428571429,0.0,0.0,0.5394736842105263,0.17105263157894735,0.2894736842105263,0.0,0.027491408934707907,3.047725870934578,700.0,1,32.5922852,-111.6912384
