model_Ba_molL_frac,model_Ca_molL_frac,model_Fe_molL_frac,model_K_molL_frac,model_Li_molL_frac,model_Mg_molL_frac,model_Mn_molL_frac,model_Na_molL_frac,model_Sr_molL_frac,model_Br_molL_frac,model_Cl_molL_frac,model_C_molL_frac,model_SO4_molL_frac,model_B_molL_frac,model_Si_molL_frac,TDS_log10,well_depth_ft,total_ion_molL,total_cations_eq,total_anions_eq,Cluster,ph,Ca_mgL,Mg_mgL,SO4_mgL,Na_mgL,Cl_mgL,K_mgL,Si_mgL
0.0,0.22371364653243847,0.0,0.0044742729306487695,0.0,0.13870246085011184,0.0,0.6331096196868008,0.0,0.0,0.6695464362850971,0.1490280777537797,0.1814254859611231,0.0012626262626262627,0.005050505050505051,3.4595732402973423,341.0,0.07919999999999999,0.044700000000000004,0.0463,1,7.1,200.0,76.0,400.0,650.0,1100.0,6.7,23.0
0.0,0.24647887323943662,0.0,0.007042253521126761,0.0,0.1056338028169014,0.0,0.6408450704225352,0.0,0.0,0.7972972972972974,0.10135135135135136,0.10135135135135136,0.0,0.009615384615384614,3.258450500725132,101.0,0.052000000000000005,0.0284,0.029599999999999998,1,7.7,140.0,37.0,140.0,420.0,840.0,6.3,30.0
0.0,0.3783783783783784,0.0,0.007722007722007722,0.0,0.1776061776061776,0.0,0.43629343629343625,0.0,0.0,0.7886178861788617,0.048780487804878044,0.16260162601626016,0.0,0.007211538461538461,3.1765685469031886,550.0,0.0416,0.0259,0.0246,1,7.6,196.0,56.0,189.0,260.0,688.0,7.2,21.0
0.0,0.5604395604395604,0.0,0.005494505494505494,0.0,0.1703296703296703,0.0,0.2637362637362637,0.0,0.0,0.6381215469613261,0.03591160220994476,0.3259668508287293,0.0018552875695732837,0.007421150278293135,3.3453247103567785,310.0,0.05390000000000001,0.0364,0.036199999999999996,1,7.3,410.0,76.0,570.0,220.0,820.0,7.7,22.0
0.0,0.24415584415584418,0.0,0.0025974025974025974,0.0,0.0987012987012987,0.0,0.6545454545454545,0.0,0.0,0.5792207792207792,0.09350649350649351,0.32727272727272727,0.0,0.006201550387596901,3.3943367527017787,220.0,0.06449999999999999,0.0385,0.0385,1,7.3,190.0,46.0,610.0,580.0,790.0,4.7,25.0
0.0,0.2682926829268293,0.0,0.004878048780487806,0.0,0.175609756097561,0.0,0.551219512195122,0.0,0.0,0.7328605200945627,0.09692671394799056,0.1702127659574468,0.0014044943820224717,0.0070224719101123585,3.4118846121209714,500.0,0.07120000000000001,0.040999999999999995,0.0423,1,7.1,220.0,87.0,350.0,520.0,1100.0,8.9,29.0
0.0,0.2099009900990099,0.0,0.0019801980198019802,0.0,0.18613861386138614,0.0,0.601980198019802,0.0,0.0,0.5676767676767677,0.11313131313131312,0.3191919191919192,0.0,0.008454106280193236,3.5017447144836558,43.0,0.0828,0.0505,0.0495,1,7.0,213.0,114.0,755.0,699.0,996.0,3.66,41.1
0.0,0.16666666666666669,0.0,0.005555555555555557,0.0,0.15555555555555556,0.0,0.6722222222222223,0.0,0.0,0.32065217391304346,0.10326086956521739,0.5760869565217391,0.0,0.013986013986013988,3.09884079196582,845.0,0.028599999999999997,0.018,0.0184,1,8.2,60.0,35.0,510.0,280.0,210.0,4.9,24.0
0.0,0.1987577639751553,0.0,0.0031055900621118015,0.0,0.12422360248447205,0.0,0.6739130434782609,0.0,0.0,0.6153846153846153,0.1730769230769231,0.21153846153846154,0.003590664272890485,0.010771992818671453,3.3159846328809435,230.0,0.0557,0.0322,0.0312,1,7.3,130.0,48.0,320.0,500.0,680.0,4.8,36.0
0.0,0.24096385542168675,0.0,0.006024096385542169,0.0,0.0963855421686747,0.0,0.6566265060240963,0.0,0.0,0.6857142857142856,0.17714285714285713,0.13714285714285712,0.0,0.009868421052631578,3.045946350218302,225.0,0.0304,0.0166,0.0175,1,7.5,78.6,18.8,116.0,251.0,425.0,4.43,18.4
0.0,0.16086956521739132,0.0,0.004347826086956522,0.0,0.13478260869565217,0.0,0.7,0.0,0.0,0.6064516129032258,0.1827956989247312,0.210752688172043,0.010948905109489052,0.006082725060827251,3.4824011743783356,260.0,0.0822,0.046,0.0465,1,6.9,150.0,75.0,470.0,740.0,1000.0,8.6,29.0
0.0,0.4053075995174909,0.0,0.0012062726176115804,0.0,0.11338962605548854,0.0,0.48009650180940894,0.0,0.0,0.4781609195402299,0.07356321839080461,0.4482758620689655,0.0,0.004633204633204634,3.7389099954047773,68.5,0.12949999999999998,0.0829,0.087,1,6.8,672.0,115.0,1870.0,912.0,1470.0,5.35,35.9
0.0,0.22770398481973433,0.0,0.003795066413662239,0.0,0.17077798861480073,0.0,0.5939278937381404,0.003795066413662239,0.0,0.5628742514970059,0.08582834331337325,0.3512974051896207,0.0023781212841854932,0.005945303210463733,3.5120592346723285,2250.0,0.08410000000000001,0.052700000000000004,0.050100000000000006,1,7.3,240.0,110.0,850.0,720.0,1000.0,6.0,31.0
0.0,0.25821596244131456,0.0,0.002347417840375587,0.0,0.11737089201877934,0.0,0.6220657276995305,0.0,0.0,0.5794392523364487,0.10747663551401869,0.31308411214953275,0.002805049088359046,0.005610098176718092,3.43877066911721,946.0,0.0713,0.0426,0.0428,1,7.3,220.0,62.0,640.0,610.0,880.0,4.2,26.0
0.0,0.09523809523809523,0.0,0.005291005291005292,0.0,0.07407407407407407,0.0,0.8253968253968254,0.0,0.0,0.6043956043956045,0.16483516483516486,0.23076923076923078,0.0029239766081871343,0.02046783625730994,3.1008864630357422,1100.0,0.0342,0.0189,0.018199999999999997,1,8.1,36.0,16.0,200.0,360.0,390.0,2.5,44.0
0.0,0.2469135802469136,0.0,0.01234567901234568,0.0,0.1234567901234568,0.0,0.617283950617284,0.0,0.0,0.7034883720930233,0.14534883720930233,0.1511627906976744,0.0,0.01020408163265306,3.0346405268767045,1470.0,0.0294,0.0162,0.0172,1,7.6,81.0,25.0,130.0,230.0,430.0,6.7,20.0
0.0,0.20221169036334916,0.0,0.0015797788309636653,0.0,0.1864139020537125,0.0,0.6097946287519748,0.0,0.0,0.6390625,0.1390625,0.22187500000000002,0.0,0.00827205882352941,3.606239045851981,25.0,0.10880000000000001,0.0633,0.064,1,7.0,258.0,144.0,682.0,886.0,1450.0,4.71,55.8
0.0,0.19696969696969696,0.0,0.001893939393939394,0.0,0.11363636363636363,0.0,0.6837121212121212,0.003787878787878788,0.0,0.5423076923076923,0.1076923076923077,0.35000000000000003,0.0,0.004555808656036447,3.526378801559312,400.0,0.08779999999999999,0.0528,0.052,1,7.1,210.0,73.0,870.0,830.0,1000.0,5.2,24.0
0.0,0.253411306042885,0.0,0.0038986354775828462,0.0,0.19103313840155944,0.0,0.5516569200779727,0.0,0.0,0.5662650602409639,0.11244979919678716,0.321285140562249,0.0024271844660194177,0.006067961165048544,3.5053667999936495,132.0,0.0824,0.0513,0.0498,1,7.2,260.0,120.0,770.0,650.0,1000.0,7.3,33.0
0.0,0.21705426356589147,0.0,0.0031007751937984496,0.0,0.13953488372093023,0.0,0.6403100775193798,0.0,0.0,0.576138147566719,0.06279434850863422,0.36106750392464676,0.004712535344015081,0.0037700282752120644,3.6085491596774597,268.0,0.1061,0.0645,0.0637,1,7.2,280.0,110.0,1100.0,950.0,1300.0,7.8,26.0
0.0,0.18709677419354837,0.0,0.0064516129032258064,0.0,0.12258064516129032,0.0,0.6838709677419355,0.0,0.0,0.5723076923076923,0.2492307692307692,0.17846153846153845,0.0017730496453900709,0.008865248226950354,3.3284291672716866,156.0,0.056400000000000006,0.031,0.0325,1,7.3,116.0,46.7,279.0,487.0,660.0,6.36,28.5
0.0,0.3053435114503817,0.0,0.003816793893129771,0.0,0.17557251908396945,0.0,0.5152671755725191,0.0,0.0,0.6098484848484849,0.20075757575757575,0.1893939393939394,0.0,0.01128668171557562,3.232148765632363,120.0,0.044300000000000006,0.0262,0.0264,1,7.2,160.0,56.0,240.0,310.0,570.0,5.8,31.0
0.0,0.2195845697329377,0.0,0.005934718100890208,0.0,0.14243323442136496,0.0,0.6320474777448071,0.0,0.0,0.6134969325153373,0.22085889570552145,0.1656441717791411,0.0017271157167530226,0.005181347150259067,3.3287895633011972,500.0,0.0579,0.0337,0.032600000000000004,1,7.0,150.0,59.0,260.0,490.0,710.0,7.5,19.0
0.0,0.16911764705882354,0.0,0.007352941176470589,0.0,0.125,0.0,0.698529411764706,0.0,0.0,0.548951048951049,0.2692307692307693,0.18181818181818182,0.0020080321285140565,0.010040160642570281,3.2782096838017227,156.0,0.0498,0.0272,0.028599999999999997,1,7.5,92.8,40.6,246.0,438.0,556.0,5.94,30.7
0.0,0.13775510204081634,0.0,0.0025510204081632655,0.0,0.12755102040816327,0.0,0.7321428571428572,0.0,0.0,0.5113350125944585,0.11083123425692697,0.3778337531486146,0.0,0.00898203592814371,3.413616432053065,200.0,0.06680000000000001,0.0392,0.0397,1,7.5,110.0,61.0,720.0,660.0,720.0,4.0,34.0
0.0,0.19480519480519481,0.0,0.003246753246753247,0.0,0.20129870129870128,0.0,0.6006493506493507,0.0,0.0,0.5115511551155115,0.07590759075907591,0.41254125412541254,0.005081300813008131,0.0040650406504065045,3.5899201486858177,206.0,0.09839999999999999,0.0616,0.0606,1,7.3,240.0,150.0,1200.0,850.0,1100.0,7.8,24.0
0.0,0.1839080459770115,0.0,0.0038314176245210726,0.0,0.08939974457215838,0.0,0.7228607918263091,0.0,0.0,0.5149934810951761,0.049543676662320735,0.4354628422425033,0.004665629860031104,0.0031104199066874032,3.6990249738525907,1152.0,0.1286,0.0783,0.07669999999999999,1,7.4,290.0,85.0,1600.0,1300.0,1400.0,11.0,25.0
0.0,0.24697986577181205,0.0,0.005369127516778523,0.0013422818791946308,0.042953020134228186,0.0,0.7006711409395973,0.0026845637583892616,0.0,0.4581772784019975,0.04744069912609238,0.4943820224719101,0.005595523581135092,0.003996802557953637,3.712492990680926,764.0,0.1251,0.07450000000000001,0.0801,1,7.2,370.0,40.0,1900.0,1200.0,1300.0,17.0,30.0
0.0,0.42780748663101603,0.0,0.0053475935828877,0.0,0.1711229946524064,0.0,0.3957219251336898,0.0,0.0,0.6813186813186812,0.15384615384615383,0.16483516483516483,0.0,0.0165016501650165,3.0699327361389814,300.0,0.030300000000000004,0.0187,0.0182,1,7.9,160.0,40.0,140.0,170.0,440.0,5.5,29.0
0.0,0.17094017094017094,0.0,0.005698005698005698,0.0,0.13105413105413105,0.0,0.6923076923076923,0.0,0.0,0.646551724137931,0.17528735632183912,0.1781609195402299,0.0032154340836012866,0.008038585209003217,3.3552734171269782,403.0,0.0622,0.0351,0.0348,1,7.3,120.0,56.0,300.0,560.0,800.0,8.1,30.0
0.0,0.18823529411764706,0.0,0.007843137254901962,0.0,0.1411764705882353,0.0,0.6627450980392157,0.0,0.0,0.5647058823529412,0.2627450980392157,0.17254901960784313,0.0022075055187637973,0.013245033112582783,3.235142561422935,300.0,0.04529999999999999,0.0255,0.025500000000000002,1,7.4,96.0,43.0,210.0,390.0,510.0,6.2,35.0
0.0,0.16931216931216933,0.0,0.002645502645502646,0.0,0.14814814814814814,0.0,0.6798941798941799,0.0,0.0,0.608173076923077,0.19951923076923078,0.19230769230769232,0.0014285714285714286,0.007142857142857143,3.419224842019609,421.0,0.07,0.0378,0.0416,1,7.3,128.0,69.2,381.0,591.0,898.0,5.43,30.3
0.0,0.2124248496993988,0.0,0.004008016032064129,0.0,0.156312625250501,0.0,0.6272545090180361,0.0,0.0,0.5870445344129555,0.12955465587044535,0.2834008097165992,0.0023866348448687348,0.005966587112171837,3.502398807977933,156.0,0.08380000000000001,0.0499,0.0494,1,7.1,213.0,95.0,670.0,720.0,1030.0,6.1,33.0
0.0,0.16847826086956522,0.0,0.005434782608695653,0.0,0.14130434782608695,0.0,0.6847826086956522,0.0,0.0,0.611260053619303,0.19034852546916892,0.19839142091152817,0.0015313935681470136,0.007656967840735068,3.383653749651634,545.0,0.06530000000000001,0.0368,0.0373,1,7.4,123.0,63.5,360.0,579.0,809.0,5.91,30.7
0.0,0.1863354037267081,0.0,0.0031055900621118015,0.0,0.13664596273291926,0.0,0.6739130434782609,0.0,0.0,0.6355685131195336,0.16618075801749274,0.19825072886297376,0.0017094017094017096,0.008547008547008548,3.3354761948337455,335.0,0.058499999999999996,0.0322,0.0343,1,7.3,119.0,52.5,325.0,499.0,775.0,5.73,28.4
0.0,0.2503863987635239,0.0,0.0030911901081916537,0.0,0.1916537867078825,0.0,0.5517774343122102,0.0030911901081916537,0.0,0.6134585289514867,0.107981220657277,0.27856025039123633,0.0018850141376060322,0.0056550424128180956,3.605647184960405,124.0,0.1061,0.06470000000000001,0.0639,1,7.1,324.0,151.0,850.0,820.0,1390.0,7.6,38.0
0.0,0.1935483870967742,0.0,0.0058651026392961885,0.0,0.1407624633431085,0.0,0.6598240469208211,0.0,0.0,0.6225895316804407,0.1790633608815427,0.19834710743801653,0.001620745542949757,0.008103727714748784,3.3631366279993085,220.0,0.0617,0.0341,0.0363,1,7.2,132.0,59.2,349.0,518.0,802.0,6.37,30.8
0.0,0.2603036876355748,0.0,0.004338394793926247,0.0,0.18221258134490237,0.0,0.5531453362255965,0.0,0.0,0.6795918367346939,0.13673469387755102,0.18367346938775508,0.0012345679012345677,0.006172839506172838,3.477929274715779,209.0,0.08100000000000002,0.0461,0.049,1,7.2,242.0,103.0,435.0,587.0,1180.0,6.32,31.0
0.0,0.2523540489642185,0.0,0.0037664783427495295,0.0,0.1694915254237288,0.0,0.5743879472693032,0.0,0.0,0.6432637571157495,0.12144212523719165,0.2352941176470588,0.002242152466367713,0.0067264573991031385,3.5233692470065363,236.0,0.0892,0.0531,0.052700000000000004,1,7.4,270.0,110.0,600.0,700.0,1200.0,8.2,34.0
0.0,0.22760290556900725,0.0,0.004842615012106538,0.0,0.1598062953995157,0.0,0.6077481840193705,0.0,0.0,0.6264501160092807,0.16937354988399073,0.20417633410672856,0.0013774104683195593,0.006887052341597796,3.4359984908860794,475.0,0.0726,0.0413,0.0431,1,7.2,187.0,81.4,428.0,579.0,960.0,6.63,32.3
0.0,0.2758620689655173,0.0,0.008620689655172415,0.0,0.18965517241379312,0.0,0.5258620689655173,0.0,0.0,0.5783132530120482,0.22088353413654616,0.20080321285140562,0.0,0.012285012285012283,3.1999055366534987,167.0,0.04070000000000001,0.0232,0.024900000000000002,1,7.0,130.0,54.0,240.0,280.0,510.0,6.4,28.0
0.0,0.2848297213622291,0.0,0.0046439628482972135,0.0,0.20433436532507743,0.0,0.5061919504643964,0.0,0.0,0.6012176560121765,0.0821917808219178,0.31659056316590556,0.0019065776930409916,0.005719733079122974,3.609835541103565,240.0,0.1049,0.06459999999999999,0.06570000000000001,1,6.8,370.0,160.0,1000.0,750.0,1400.0,9.9,36.0
0.0,0.14760147601476015,0.0,0.0018450184501845018,0.0,0.15129151291512916,0.0,0.6992619926199262,0.0,0.0,0.5304659498207885,0.08243727598566308,0.3870967741935484,0.0,0.004371584699453552,3.550104824584937,83.0,0.09150000000000001,0.054200000000000005,0.0558,1,7.5,160.0,100.0,1040.0,872.0,1050.0,4.75,26.1
0.0,0.16342412451361865,0.0,0.0038910505836575876,0.0,0.14785992217898833,0.0,0.6848249027237354,0.0,0.0,0.5069033530571992,0.11439842209072978,0.378698224852071,0.00585480093676815,0.004683840749414521,3.5220367184910493,178.0,0.08539999999999999,0.0514,0.050699999999999995,1,7.3,170.0,92.0,920.0,810.0,910.0,6.2,24.0
0.0,0.2127659574468085,0.0,0.007092198581560284,0.0,0.16312056737588654,0.0,0.6170212765957447,0.0,0.0,0.5669014084507042,0.25000000000000006,0.18309859154929578,0.002024291497975709,0.012145748987854251,3.2766518181369677,128.0,0.04939999999999999,0.0282,0.028399999999999998,1,7.4,120.0,55.0,250.0,400.0,570.0,7.0,37.0
0.0,0.1953125,0.0,0.00390625,0.001953125,0.14453125,0.0,0.654296875,0.0,0.0,0.6721611721611722,0.13736263736263735,0.19047619047619047,0.002162162162162162,0.004324324324324324,3.5277514476546954,365.0,0.0925,0.0512,0.0546,1,7.2,200.0,89.0,500.0,770.0,1300.0,6.6,25.0
0.0,0.08247422680412371,0.0,0.005154639175257732,0.0,0.020618556701030927,0.0,0.8917525773195876,0.0,0.0,0.781725888324873,0.0862944162436548,0.13197969543147206,0.002680965147453083,0.010723860589812333,3.1006360040258993,543.0,0.0373,0.0194,0.019700000000000002,1,8.0,33.0,4.4,130.0,400.0,550.0,5.2,25.0
0.0,0.25486725663716814,0.0,0.0035398230088495575,0.0,0.06725663716814159,0.0,0.6707964601769912,0.0035398230088495575,0.0,0.49727767695099817,0.0852994555353902,0.4174228675136116,0.0,0.005470459518599562,3.5583834958543696,300.0,0.09140000000000001,0.0565,0.0551,1,7.1,290.0,47.0,1100.0,870.0,970.0,6.9,28.0
0.0,0.15406162464985992,0.0,0.0028011204481792717,0.0,0.11204481792717086,0.0,0.7310924369747899,0.0,0.0,0.4877697841726618,0.06330935251798561,0.44892086330935244,0.0034305317324185253,0.0034305317324185253,3.658616200486967,350.0,0.1166,0.0714,0.0695,1,7.5,220.0,96.0,1500.0,1200.0,1200.0,7.1,24.0
0.0,0.09633911368015415,0.0,0.0019267822736030828,0.0,0.14258188824662812,0.0,0.7591522157996146,0.0,0.0,0.540650406504065,0.08943089430894309,0.3699186991869919,0.004624277456647398,0.0034682080924855487,3.5098332432438384,436.0,0.08650000000000001,0.0519,0.0492,1,7.7,99.0,89.2,874.0,907.0,944.0,2.24,18.1
0.0,0.16467065868263472,0.0,0.0029940119760479044,0.0014970059880239522,0.11077844311377247,0.0,0.7170658682634731,0.0029940119760479044,0.00029533372711163615,0.5005906674542232,0.06792675723567632,0.43118724158298877,0.006260060812019317,0.004471472008585226,3.64249125969193,411.0,0.11182,0.0668,0.06772,1,7.4,220.0,89.0,1400.0,1100.0,1200.0,8.4,28.0
0.0,0.27826086956521734,0.0,0.005797101449275362,0.0,0.1855072463768116,0.0,0.5304347826086956,0.0,0.0,0.7492354740061162,0.07339449541284403,0.17737003058103976,0.0017605633802816902,0.007042253521126761,3.307457548731219,586.0,0.0568,0.0345,0.0327,1,7.0,192.0,78.0,280.0,420.0,870.0,8.8,24.0
0.0,0.2574257425742574,0.0,0.0039603960396039604,0.0,0.16237623762376238,0.0,0.5762376237623762,0.0,0.0,0.6660117878192535,0.10216110019646366,0.23182711198428294,0.001172332942555686,0.003516998827667057,3.4986608261035634,584.0,0.0853,0.0505,0.050899999999999994,1,7.0,260.0,100.0,570.0,670.0,1200.0,7.7,20.0
0.0,0.09090909090909091,0.0,0.006993006993006994,0.003496503496503497,0.006993006993006994,0.0,0.8916083916083917,0.0,0.0,0.7576791808873721,0.03754266211604096,0.20477815699658702,0.0018484288354898336,0.009242144177449167,3.26715041223722,907.0,0.0541,0.028599999999999997,0.0293,0,8.0,53.0,2.8,290.0,590.0,790.0,6.9,32.0
0.0,0.2986425339366516,0.0,0.004524886877828054,0.0,0.18099547511312217,0.0,0.5158371040723981,0.0,0.0,0.5622119815668203,0.2073732718894009,0.2304147465437788,0.0027247956403269754,0.01634877384196185,3.162165712088695,300.0,0.0367,0.0221,0.0217,1,7.5,133.0,49.5,244.0,262.0,432.0,2.87,36.4
0.0,0.2734375,0.0,0.00390625,0.0,0.16406249999999997,0.0,0.55859375,0.0,0.0,0.6126482213438735,0.13438735177865613,0.2529644268774704,0.0023419203747072595,0.011709601873536297,3.2140555771314645,1100.0,0.04270000000000001,0.0256,0.0253,1,7.5,140.0,50.0,310.0,330.0,550.0,4.0,29.0
0.0,0.297945205479452,0.0,0.005136986301369863,0.0,0.21232876712328766,0.0,0.4845890410958904,0.0,0.0,0.6507413509060955,0.11202635914332783,0.23723228995057657,0.0020470829068577278,0.00511770726714432,3.5672740081684804,200.0,0.0977,0.0584,0.060700000000000004,1,6.7,350.0,150.0,690.0,650.0,1400.0,10.0,28.0
0.0,0.2727272727272727,0.0,0.0030303030303030303,0.0,0.16060606060606059,0.0,0.5606060606060606,0.0030303030303030303,0.0,0.519830028328612,0.03824362606232295,0.4419263456090652,0.0064995357474466105,0.003714020427112349,3.6432191211906524,1149.0,0.1077,0.066,0.0706,1,7.3,360.0,130.0,1500.0,850.0,1300.0,9.1,23.0
0.0,0.04878048780487805,0.0,0.006097560975609756,0.0,0.03658536585365853,0.0,0.9085365853658536,0.0,0.0,0.35256410256410253,0.2371794871794872,0.4102564102564103,0.003436426116838488,0.03092783505154639,3.07988885879919,1000.0,0.0291,0.0164,0.0156,1,8.2,15.0,6.5,313.0,344.0,195.0,5.64,56.5
0.0,0.041176470588235294,0.0,0.0029411764705882353,0.0,0.06470588235294118,0.0,0.8911764705882352,0.0,0.0,0.32608695652173914,0.2515527950310559,0.42236024844720493,0.0034305317324185253,0.008576329331046312,3.3676072358371543,700.0,0.0583,0.034,0.0322,1,8.2,27.4,25.7,656.0,697.0,371.0,2.38,31.9
0.0,0.21843003412969283,0.0,0.006825938566552901,0.0,0.09556313993174062,0.0,0.6791808873720137,0.0,0.0,0.7862068965517242,0.06206896551724137,0.15172413793103448,0.001923076923076923,0.007692307692307692,3.255276244845243,425.0,0.052000000000000005,0.0293,0.029,1,8.0,130.0,33.0,210.0,460.0,810.0,7.8,22.0
0.0,0.3592814371257485,0.0,0.005988023952095809,0.0,0.17964071856287425,0.0,0.44311377245508987,0.011976047904191617,0.0,0.6790123456790124,0.0617283950617284,0.25925925925925924,0.0,0.01132075471698113,3.007803063838076,200.0,0.026500000000000003,0.0167,0.0162,1,7.9,120.0,36.0,200.0,170.0,390.0,5.6,19.0
0.0,0.08450704225352113,0.0,0.002816901408450704,0.0,0.016901408450704224,0.0,0.8957746478873239,0.0,0.0,0.3451327433628319,0.11799410029498525,0.5368731563421829,0.005025125628140704,0.015075376884422112,3.3884531146922385,1000.0,0.059699999999999996,0.035500000000000004,0.0339,1,7.8,60.2,8.42,880.0,733.0,417.0,4.87,52.0
0.0,0.3924914675767918,0.0,0.0017064846416382253,0.0,0.27986348122866894,0.0,0.325938566552901,0.0,0.0,0.709731543624161,0.10234899328859061,0.18791946308724833,0.0010695187165775403,0.005347593582887701,3.548420880307779,304.0,0.09349999999999999,0.0586,0.0596,1,6.6,460.0,200.0,540.0,440.0,1500.0,4.7,29.0
0.0,0.4276985743380855,0.0,0.006109979633401221,0.0,0.3177189409368635,0.0,0.2484725050916497,0.0,0.0,0.7423935091277891,0.058823529411764705,0.19878296146044624,0.0013192612137203166,0.0065963060686015824,3.4603079288563303,90.0,0.0758,0.049100000000000005,0.0493,1,6.5,420.0,190.0,470.0,280.0,1300.0,12.0,31.0
0.0,0.004132231404958678,0.0,0.0,0.0,0.008264462809917356,0.0,0.9876033057851239,0.0,0.0,0.4055793991416309,0.27682403433476394,0.31759656652360513,0.002262443438914027,0.01018099547511312,3.5280760413107854,485.0,0.0884,0.048400000000000006,0.0466,1,8.3,5.3,4.3,710.0,1100.0,670.0,1.1,52.0
0.0,0.24457593688362922,0.0,0.0039447731755424065,0.0,0.19329388560157792,0.0,0.5581854043392506,0.0,0.0,0.5808510638297872,0.09148936170212765,0.32765957446808514,0.01,0.0037499999999999994,3.487919600524389,203.0,0.08,0.050699999999999995,0.047,1,7.7,250.0,120.0,740.0,650.0,970.0,8.8,20.0
0.0,0.24778761061946902,0.0,0.005309734513274335,0.0,0.2053097345132743,0.0,0.5380530973451327,0.0035398230088495575,0.0,0.5391304347826087,0.06434782608695652,0.39652173913043476,0.004419889502762431,0.004419889502762431,3.558316604895896,206.0,0.0905,0.0565,0.0575,1,7.3,280.0,140.0,1100.0,700.0,1100.0,9.8,22.0
0.0,0.265389876880985,0.0,0.005471956224350206,0.002735978112175103,0.010943912448700412,0.0,0.7127222982216143,0.002735978112175103,0.0,0.6178082191780823,0.012328767123287671,0.36986301369863017,0.004048582995951417,0.0048582995951417,3.6685957439275114,402.0,0.1235,0.0731,0.073,0,7.7,390.0,9.5,1300.0,1200.0,1600.0,16.0,35.0
0.0,0.3166441136671177,0.0,0.004059539918809201,0.0,0.21109607577807846,0.0,0.46549391069012175,0.002706359945872801,0.0,0.5564304461942257,0.06036745406824147,0.3832020997375328,0.0025728987993138934,0.003430531732418525,3.6708563406429495,242.0,0.11660000000000001,0.07390000000000001,0.0762,1,6.7,470.0,190.0,1400.0,790.0,1500.0,13.0,23.0
0.0,0.311804008908686,0.0,0.0044543429844098,0.0,0.20044543429844097,0.0,0.4832962138084633,0.0,0.0,0.6038543897216273,0.09207708779443254,0.30406852248394,0.001360544217687075,0.0054421768707483,3.457855671818966,209.0,0.0735,0.044899999999999995,0.046700000000000005,1,7.0,280.0,110.0,680.0,500.0,1000.0,8.1,22.0
0.0,0.30844155844155846,0.0,0.003246753246753247,0.0,0.2012987012987013,0.0,0.487012987012987,0.0,0.0,0.5355450236966826,0.037914691943127965,0.4265402843601896,0.002076843198338526,0.004153686396677052,3.5939597642406507,1176.0,0.0963,0.061599999999999995,0.0633,1,7.0,380.0,150.0,1300.0,690.0,1200.0,9.5,27.0
0.0,0.05853658536585365,0.0,0.004878048780487805,0.0,0.06829268292682926,0.0,0.8682926829268293,0.0,0.0,0.32057416267942584,0.22966507177033488,0.4497607655502392,0.002785515320334262,0.011142061281337047,3.168705329428219,1505.0,0.0359,0.0205,0.020900000000000002,1,7.9,23.0,17.0,450.0,410.0,240.0,3.2,22.0
0.0,0.23036649214659688,0.0,0.010471204188481676,0.0,0.14659685863874347,0.0,0.612565445026178,0.0,0.0,0.44239631336405527,0.47465437788018433,0.08294930875576037,0.0027173913043478264,0.010869565217391306,3.1647872898613802,193.0,0.0368,0.0191,0.0217,1,7.0,87.0,35.0,82.0,270.0,340.0,7.3,24.0
0.0,0.20105820105820105,0.0,0.010582010582010583,0.0,0.19047619047619047,0.0,0.5978835978835978,0.0,0.0,0.52,0.37,0.11,0.0,0.014450867052023123,3.1304194608180707,180.0,0.0346,0.0189,0.02,1,7.0,78.0,45.0,110.0,260.0,370.0,7.7,29.0
0.0,0.33175355450236965,0.0,0.004739336492890996,0.0,0.23222748815165875,0.0,0.4312796208530806,0.0,0.0,0.4720194647201947,0.051094890510948905,0.4768856447688565,0.0,0.004846526655896606,3.417531294577799,280.0,0.061900000000000004,0.0422,0.0411,1,7.2,280.0,120.0,940.0,420.0,690.0,6.0,21.0
0.0,0.25925925925925924,0.0,0.002645502645502646,0.0,0.21164021164021166,0.0,0.5264550264550265,0.0,0.0,0.5732323232323232,0.16919191919191917,0.25757575757575757,0.0,0.009374999999999996,3.3980822949769522,78.5,0.06400000000000002,0.0378,0.0396,1,7.0,196.0,96.8,493.0,457.0,806.0,4.64,37.5
0.0,0.2296650717703349,0.0,0.003189792663476874,0.0,0.18500797448165865,0.0,0.5821371610845294,0.0,0.0,0.6200941915227629,0.11930926216640501,0.260596546310832,0.001890359168241966,0.004725897920604915,3.597836177139271,288.0,0.1058,0.0627,0.0637,1,6.5,290.0,140.0,800.0,840.0,1400.0,9.4,31.0
0.0,0.20765027322404372,0.0,0.01092896174863388,0.0,0.14207650273224043,0.0,0.639344262295082,0.0,0.0,0.507936507936508,0.33333333333333337,0.15873015873015875,0.0,0.012158054711246202,3.105323074249425,800.0,0.0329,0.0183,0.018899999999999997,1,7.0,78.0,31.0,140.0,270.0,340.0,6.0,27.0
0.0,0.30828516377649323,0.0,0.0038535645472061657,0.0,0.2697495183044316,0.0,0.41811175337186895,0.0,0.0,0.5181451612903226,0.08669354838709678,0.3951612903225806,0.003875968992248061,0.005167958656330749,3.4998461756746697,320.0,0.07740000000000001,0.0519,0.0496,1,7.1,320.0,170.0,940.0,500.0,910.0,8.7,25.0
