model_Ba_molL_frac,model_Ca_molL_frac,model_Fe_molL_frac,model_K_molL_frac,model_Li_molL_frac,model_Mg_molL_frac,model_Mn_molL_frac,model_Na_molL_frac,model_Sr_molL_frac,model_Br_molL_frac,model_Cl_molL_frac,model_C_molL_frac,model_SO4_molL_frac,model_B_molL_frac,model_Si_molL_frac,TDS_log10,well_depth_ft,total_ion_molL,total_cations_eq,total_anions_eq,samp_id,Alk_mgL,state_alpha,Cluster,ph,Ca_mgL,Mg_mgL,SO4_mgL,Na_mgL,Cl_mgL,K_mgL,Si_mgL
0.0,0.07320261437908497,0.0013071895424836603,0.015032679738562092,0.0,0.16862745098039217,0.0,0.7418300653594772,0.0,0.001180637544273908,0.8907910271546636,0.028925619834710745,0.07910271546635184,0.0003363605785401951,0.0003363605785401951,3.98077050810443,120.0,0.2973,0.153,0.1694,nwisfl.01.01004266,219.0,FL,1,7.1,224.0,312.0,643.0,2600.0,5330.0,87.9,8.16
0.0,0.10319410319410319,0.0,0.0171990171990172,0.0,0.2014742014742015,0.0,0.6732186732186732,0.004914004914004914,0.0,0.7010050251256281,0.0728643216080402,0.22613065326633164,0.0,0.0028612303290414874,3.3909939976791663,1105.0,0.06990000000000002,0.0407,0.0398,nwisfl.01.97902450,140.0,FL,1,7.7,83.0,100.0,430.0,630.0,990.0,26.0,12.0
0.0,0.15993665874901028,0.0031670625494853526,0.0055423594615993665,0.0,0.10292953285827396,0.0,0.7284243863816311,0.0,0.0,0.8843930635838151,0.05119735755573906,0.0644095788604459,0.0,0.0004409171075837743,3.8604044096132517,117.0,0.2268,0.1263,0.1211,nwisfl.01.01005036,228.0,FL,1,6.7,404.0,158.0,376.0,2110.0,3790.0,29.2,7.21
0.0,0.36,0.005,0.0,0.0,0.05999999999999999,0.0,0.575,0.0,0.0022371364653243847,0.8120805369127516,0.1319910514541387,0.05369127516778523,0.0,0.0013315579227696404,3.416523631454201,135.0,0.07510000000000001,0.04,0.044700000000000004,nwisfl.01.01004268,227.0,FL,1,6.8,288.0,28.7,114.0,530.0,1290.0,1.09,8.05
0.0,0.10218978102189781,0.0,0.0364963503649635,0.0,0.11678832116788321,0.0,0.7445255474452555,0.0,0.0,0.6563573883161512,0.29553264604810997,0.048109965635738834,0.0,0.01492537313432836,3.2872464407595974,191.0,0.053599999999999995,0.0274,0.029099999999999997,nwisfl.01.98101458,402.0,FL,1,7.4,56.0,39.0,68.0,470.0,680.0,40.0,46.0
0.0,0.574712643678161,0.01149425287356322,0.034482758620689655,0.0,0.08045977011494253,0.0,0.2988505747126437,0.0,0.0,0.20384615384615384,0.7884615384615385,0.007692307692307693,0.0,0.005305039787798408,3.2356676260849806,54.9,0.037700000000000004,0.0174,0.026,nwisfl.01.97803686,700.0,FL,4,6.6,200.0,18.0,8.9,120.0,190.0,23.0,9.6
0.0,0.4444444444444444,0.010582010582010583,0.11640211640211641,0.0,0.08465608465608467,0.0,0.3439153439153439,0.0,0.0,0.2324561403508772,0.5394736842105263,0.22807017543859648,0.0,0.0029325513196480943,3.2045831278240855,23.0,0.0341,0.0189,0.0228,nwisfl.01.97803688,500.0,FL,4,6.9,170.0,20.0,250.0,150.0,190.0,88.0,8.9
0.0,0.5392156862745098,0.009803921568627453,0.08823529411764706,0.0,0.08823529411764706,0.0,0.27450980392156865,0.0,0.0,0.22348484848484848,0.7007575757575757,0.07575757575757576,0.0,0.005063291139240506,3.261038476910679,60.3,0.0395,0.020399999999999998,0.0264,nwisfl.01.97803694,720.0,FL,4,6.8,220.0,21.0,93.0,130.0,210.0,70.0,9.9
0.0,0.30418250950570347,0.0,0.14448669201520914,0.0,0.19011406844106465,0.0,0.36121673003802285,0.0,0.0,0.07541899441340782,0.9245810055865922,0.0,0.0,0.02112676056338028,3.4363875151767096,25.2,0.056799999999999996,0.026299999999999997,0.0358,nwisfl.01.98801347,1410.0,FL,4,7.0,160.0,60.0,0.5,220.0,96.0,150.0,70.0
0.0,0.09315068493150686,0.0,0.019178082191780823,0.0,0.12602739726027398,0.0,0.7616438356164383,0.0,0.0,0.6870026525198939,0.21750663129973477,0.09549071618037136,0.0,0.01013024602026049,3.3874351401119873,195.0,0.06910000000000001,0.0365,0.0377,nwisfl.01.98101779,377.0,FL,1,7.3,70.0,55.0,170.0,640.0,920.0,28.0,42.0
0.0,0.10650887573964497,0.0,0.07100591715976332,0.0,0.05325443786982249,0.0,0.7692307692307693,0.0,0.0,0.2443820224719101,0.5646067415730337,0.19101123595505617,0.0,0.0062794348508634235,3.425120514522568,22.0,0.06369999999999999,0.0338,0.0356,nwisfl.01.97704383,928.0,FL,4,7.3,73.0,21.0,330.0,600.0,310.0,96.0,22.0
0.0,0.1744186046511628,0.005813953488372093,0.061046511627906974,0.0,0.040697674418604654,0.0,0.7180232558139534,0.0,0.0,0.3074866310160428,0.5320855614973263,0.16042780748663105,0.0030581039755351682,0.0030581039755351682,3.4287451806313984,45.0,0.0654,0.0344,0.037399999999999996,nwisfl.01.97804062,840.0,FL,4,7.0,120.0,17.0,290.0,570.0,410.0,83.0,13.0
0.0,0.10563380281690142,0.007042253521126762,0.08098591549295775,0.0,0.05633802816901409,0.0,0.75,0.0,0.0,0.13821138211382114,0.7208672086720866,0.14092140921409213,0.0032894736842105266,0.004934210526315789,3.4177315444336274,12.0,0.0608,0.028399999999999998,0.0369,nwisfl.01.97804066,890.0,FL,4,6.6,61.0,19.0,250.0,490.0,180.0,90.0,19.0
0.0,0.08465608465608465,0.0,0.13051146384479717,0.0,0.14109347442680775,0.0,0.6437389770723103,0.0,0.0,0.8365180467091295,0.05732484076433122,0.1061571125265393,0.0,0.0010526315789473684,3.4963099908031077,148.0,0.095,0.0567,0.047099999999999996,nwisfl.01.98201557,130.0,FL,4,7.5,97.0,98.0,240.0,840.0,1400.0,290.0,5.2
0.0,0.09174311926605505,0.0,0.021406727828746176,0.0,0.1162079510703364,0.0,0.7706422018348624,0.0,0.0,0.5884057971014494,0.31884057971014496,0.09275362318840581,0.0,0.009554140127388535,3.3613757826562143,206.0,0.0628,0.0327,0.034499999999999996,nwisfl.01.98102214,505.0,FL,1,7.3,60.0,46.0,150.0,580.0,720.0,27.0,38.0
0.0,0.19895287958115185,0.0,0.015706806282722512,0.0,0.10471204188481677,0.0,0.680628272251309,0.0,0.0,0.40796019900497515,0.49253731343283585,0.09950248756218906,0.0,0.013966480446927375,3.155607948226642,206.0,0.0358,0.0191,0.0201,nwisfl.01.98102248,440.0,FL,1,7.2,76.0,24.0,100.0,300.0,290.0,12.0,28.0
0.0,0.07834101382488479,0.0,0.020737327188940093,0.0,0.17511520737327188,0.0,0.7258064516129032,0.0,0.0,0.648018648018648,0.17016317016317017,0.1818181818181818,0.0,0.006459948320413436,3.4417371180292005,700.0,0.07740000000000001,0.0434,0.0429,nwisfl.01.95900403,340.0,FL,1,7.4,68.0,93.0,372.0,725.0,985.0,37.0,33.0
0.0,0.1044776119402985,0.0,0.017412935323383085,0.0,0.20398009950248758,0.0,0.6592039800995024,0.014925373134328356,0.0,0.7226107226107226,0.05827505827505827,0.21911421911421913,0.0,0.002773925104022191,3.408754130144474,1730.0,0.07210000000000001,0.0402,0.0429,nwisfl.01.99202814,121.0,FL,0,7.7,84.0,100.0,450.0,610.0,1100.0,28.0,9.3
0.0,0.07475317348377997,0.0,0.011988716502115655,0.0,0.17489421720733425,0.0,0.7383638928067701,0.0,0.0,0.8838053740014525,0.03485838779956427,0.08133623819898331,0.0,0.000390167772142021,3.910630913922339,240.0,0.25630000000000003,0.1418,0.1377,nwisfl.01.98201726,223.0,FL,1,7.3,210.0,300.0,540.0,2400.0,4300.0,66.0,5.6
0.0,0.22535211267605632,0.0,0.01408450704225352,0.0,0.15023474178403756,0.0,0.6103286384976526,0.0,0.0,0.3930131004366812,0.5807860262008733,0.026200873362445413,0.0,0.012376237623762377,3.2102036560908793,217.0,0.0404,0.0213,0.0229,nwisfl.01.98102636,558.0,FL,1,7.0,96.0,39.0,30.0,300.0,320.0,12.0,29.0
0.0,0.08585164835164835,0.0,0.001717032967032967,0.0,0.16311813186813187,0.0,0.7486263736263736,0.0006868131868131869,0.0,0.8753138075313808,0.04267782426778243,0.08200836820083682,0.0,0.0013835085777531822,3.84296938618391,188.0,0.21683999999999998,0.11648,0.1195,nwisfl.01.98201856,253.0,FL,1,7.8,200.0,230.0,470.0,2000.0,3700.0,6.2,20.0
0.0,0.11673151750972764,0.0,0.01945525291828794,0.0,0.17898832684824906,0.0,0.6770428015564203,0.007782101167315176,0.0,0.7296296296296296,0.12962962962962962,0.14074074074074075,0.0,0.004246284501061572,3.216349692721022,955.0,0.047099999999999996,0.025699999999999997,0.027,nwisfl.01.97605765,171.0,FL,0,7.7,60.0,56.0,180.0,400.0,700.0,18.0,11.0
0.0,0.3591836734693878,0.0,0.00816326530612245,0.0,0.16326530612244897,0.0,0.4693877551020408,0.0,0.0,0.7601626016260163,0.12601626016260162,0.11382113821138211,0.0,0.007211538461538461,3.1802888341012263,101.0,0.0416,0.0245,0.0246,nwisfl.01.96500439,158.0,FL,1,7.7,180.0,51.0,135.0,270.0,680.0,9.7,21.0
0.0,0.17094017094017097,0.0,0.02991452991452992,0.0,0.22222222222222224,0.0,0.576923076923077,0.0,0.0,0.7574626865671642,0.16044776119402987,0.08208955223880599,0.0,0.006696428571428572,3.2035058362310793,300.0,0.04479999999999999,0.023399999999999997,0.026799999999999997,nwisfl.01.98201996,210.0,FL,1,7.8,81.0,63.0,110.0,310.0,720.0,28.0,18.0
0.0,0.275092936802974,0.0,0.007434944237918216,0.0,0.10408921933085502,0.0,0.6133828996282528,0.0,0.0,0.5909090909090908,0.3741258741258741,0.03496503496503497,0.0,0.007952286282306164,3.276259155078273,85.0,0.0503,0.0269,0.0286,nwisfl.01.97505772,492.0,FL,1,7.3,150.0,34.0,44.0,380.0,600.0,6.5,23.0
0.0,0.11374407582938387,0.0,0.011848341232227487,0.0,0.13270142180094785,0.0,0.7417061611374408,0.0,0.0,0.6739130434782609,0.2608695652173913,0.06521739130434782,0.0,0.006097560975609756,3.4602281675731703,235.0,0.082,0.0422,0.046,nwisfl.01.98102995,505.0,FL,1,7.0,95.0,68.0,140.0,720.0,1100.0,18.0,28.0
0.0,0.2415458937198068,0.0,0.009661835748792274,0.0,0.2028985507246377,0.0,0.5458937198067634,0.0,0.0,0.43347639484978534,0.5236051502145923,0.04291845493562232,0.0,0.010178117048346057,3.1971786041466417,188.0,0.0393,0.020699999999999996,0.0233,nwisfl.01.98103011,509.0,FL,1,7.0,100.0,50.0,46.0,260.0,360.0,9.0,26.0
0.0,0.08806262230919765,0.0,0.01565557729941292,0.0,0.16829745596868884,0.0,0.7240704500978473,0.00391389432485323,0.0,0.7777777777777778,0.05128205128205128,0.17094017094017092,0.0,0.0016172506738544473,3.7984220524963437,550.0,0.1855,0.1022,0.1053,nwisfl.01.97805323,250.0,FL,1,7.3,180.0,210.0,860.0,1700.0,2900.0,62.0,20.0
0.0,0.25806451612903225,0.0,0.012903225806451613,0.0,0.08387096774193548,0.0,0.6451612903225806,0.0,0.0,0.5528700906344411,0.3806646525679759,0.0664652567975831,0.0,0.005172413793103448,3.337688368562027,118.0,0.057999999999999996,0.031,0.0331,nwisfl.01.00006987,478.0,FL,1,6.8,160.0,31.0,110.0,460.0,650.0,15.0,19.0
0.0,0.3535911602209945,0.0,0.016574585635359115,0.0,0.0994475138121547,0.0,0.5303867403314917,0.0,0.0,0.37440758293838866,0.5592417061611374,0.06635071090047392,0.0,0.008645533141210374,3.1566622833305953,26.0,0.0347,0.018099999999999998,0.0211,nwisfl.01.00006986,449.0,FL,1,6.8,130.0,23.0,67.0,220.0,280.0,9.8,18.0
0.0,0.12320328542094458,0.0,0.014373716632443533,0.0,0.23819301848049282,0.0,0.6160164271047228,0.008213552361396306,0.0,0.7672955974842768,0.0649895178197065,0.16771488469601678,0.0,0.0035842293906810027,3.4607414084624097,620.0,0.08370000000000001,0.04869999999999999,0.0477,nwisfl.01.97304401,148.0,FL,0,7.6,120.0,140.0,380.0,690.0,1300.0,28.0,20.0
0.0,0.17870722433460076,0.0,0.013307984790874524,0.0,0.23574144486692014,0.0,0.5608365019011406,0.011406844106463877,0.0019157088122605365,0.7547892720306514,0.05555555555555555,0.18773946360153257,0.0,0.0033707865168539327,3.4976831726387028,950.0,0.089,0.0526,0.052199999999999996,nwisfl.01.98003199,136.0,FL,0,7.3,190.0,150.0,470.0,680.0,1400.0,28.0,16.0
0.0,0.1266490765171504,0.0,0.02110817941952507,0.0,0.21635883905013198,0.0,0.6306068601583115,0.005277044854881267,0.0,0.6714285714285715,0.06666666666666668,0.2619047619047619,0.0,0.0029411764705882353,3.399148565269626,783.0,0.068,0.037899999999999996,0.041999999999999996,nwisfl.01.98202243,140.0,FL,1,7.9,98.0,100.0,530.0,550.0,1000.0,30.0,13.0
0.0,0.13274336283185842,0.0,0.022123893805309738,0.0,0.2168141592920354,0.0,0.6238938053097345,0.004424778761061948,0.0,0.7716894977168949,0.07305936073059362,0.1552511415525114,0.0,0.005128205128205128,3.432190035188783,700.0,0.078,0.0452,0.0438,nwisfl.01.97706799,160.0,FL,1,7.8,120.0,120.0,330.0,650.0,1200.0,41.0,24.0
0.0,0.09803921568627452,0.0,0.032679738562091505,0.0,0.13071895424836602,0.0,0.7385620915032679,0.0,0.0,0.528428093645485,0.14381270903010035,0.3277591973244147,0.0,0.015122873345935728,3.307766927496582,600.0,0.0529,0.0306,0.0299,nwisfl.01.97714588,210.0,FL,1,7.7,60.0,49.0,470.0,520.0,560.0,40.0,46.0
0.0,0.12244897959183673,0.0,0.025510204081632654,0.0,0.1836734693877551,0.0,0.6632653061224489,0.005102040816326531,0.0,0.7170868347338936,0.09803921568627451,0.18487394957983191,0.0,0.007575757575757576,3.3646912976443533,557.0,0.066,0.0392,0.0357,nwisfl.01.97505862,167.0,FL,1,7.6,95.0,88.0,320.0,600.0,910.0,40.0,32.0
0.0,0.08547008547008549,0.0,0.02564102564102564,0.0,0.22222222222222224,0.0,0.6666666666666667,0.0,0.0,0.5315315315315315,0.18918918918918917,0.27927927927927926,0.0,0.010178117048346058,3.1759767349785317,610.0,0.039299999999999995,0.023399999999999997,0.0222,nwisfl.01.97805657,200.0,FL,1,7.5,42.0,64.0,300.0,360.0,420.0,22.0,24.0
0.0,0.11782032400589101,0.0,0.014727540500736377,0.0,0.21796759941089838,0.0,0.6406480117820323,0.008836524300441824,0.0,0.8683473389355744,0.044817927170868355,0.08683473389355743,0.0,0.0024038461538461535,3.6149675512858166,565.0,0.1248,0.0679,0.07139999999999999,nwisfl.01.97706909,157.0,FL,0,7.7,160.0,180.0,300.0,1000.0,2200.0,40.0,16.0
0.0,0.041916167664670656,0.0,0.02694610778443114,0.0,0.20359281437125748,0.0,0.7275449101796407,0.0,0.0,0.7515151515151516,0.060606060606060615,0.1878787878787879,0.0,0.0016863406408094436,3.305335351854762,600.0,0.0593,0.0334,0.032999999999999995,nwisfl.01.97706936,105.0,FL,1,8.5,28.0,83.0,300.0,560.0,880.0,35.0,9.0
0.0,0.043415340086830685,0.0,0.02604920405209841,0.0,0.2373371924746744,0.0,0.6931982633863966,0.0,0.0,0.8257978723404256,0.13696808510638298,0.03723404255319149,0.0,0.002247191011235955,3.6446588223539873,31.0,0.1335,0.0691,0.0752,nwisfl.01.97706937,506.0,FL,1,7.8,59.0,200.0,130.0,1100.0,2200.0,72.0,18.0
0.0,0.21551724137931036,0.0,0.02586206896551724,0.0,0.1206896551724138,0.0,0.6379310344827587,0.0,0.0,0.5579399141630902,0.26180257510729615,0.18025751072961374,0.0,0.009779951100244499,3.194237193014632,8.0,0.0409,0.0232,0.023299999999999998,nwisfl.01.97706938,288.0,FL,1,7.5,100.0,35.0,200.0,340.0,460.0,22.0,27.0
0.0,0.1444043321299639,0.0,0.01263537906137184,0.0,0.20577617328519854,0.0,0.6263537906137184,0.01083032490974729,0.0,0.793233082706767,0.0,0.20676691729323307,0.0,0.002143622722400857,3.5050586854538452,842.0,0.09330000000000002,0.055400000000000005,0.0532,nwisfl.01.97304411,2.0,FL,0,7.6,160.0,140.0,530.0,800.0,1500.0,27.0,13.0
0.0,0.11612903225806451,0.0,0.02258064516129032,0.0,0.15483870967741933,0.0,0.7000000000000001,0.0064516129032258064,0.0,0.5852842809364548,0.12709030100334448,0.28762541806020064,0.0,0.011342155009451795,3.2953273032184764,608.0,0.0529,0.031,0.029900000000000003,nwisfl.01.97812911,180.0,FL,1,7.5,73.0,58.0,410.0,500.0,620.0,29.0,35.0
0.0,0.09230769230769229,0.0,0.015384615384615384,0.0,0.12307692307692307,0.0,0.7692307692307692,0.0,0.0,0.4525547445255474,0.1751824817518248,0.3722627737226277,0.0,0.017278617710583154,3.2676396925925695,625.0,0.0463,0.026000000000000002,0.0274,nwisfl.01.97805688,230.0,FL,1,7.6,48.0,40.0,490.0,460.0,440.0,14.0,46.0
0.0,0.10819165378670789,0.0,0.02163833075734158,0.0,0.19165378670788255,0.0,0.6723338485316848,0.006182380216383308,0.0,0.8322981366459627,0.05279503105590062,0.11490683229813665,0.0,0.0034512510785159626,3.586862870461462,575.0,0.11589999999999999,0.0647,0.0644,nwisfl.01.97403937,159.0,FL,1,7.4,140.0,150.0,360.0,1000.0,1900.0,55.0,25.0
0.0,0.08292682926829269,0.0,0.02439024390243903,0.0,0.15121951219512197,0.0,0.7414634146341464,0.0,0.0,0.7192575406032483,0.09048723897911833,0.19025522041763343,0.0,0.007915567282321899,3.4261029953700803,634.0,0.0758,0.040999999999999995,0.0431,nwisfl.01.97606898,187.0,FL,1,7.5,70.0,75.0,390.0,700.0,1100.0,40.0,37.0
0.0,0.08292682926829269,0.0,0.02439024390243903,0.0,0.15121951219512197,0.0,0.7414634146341464,0.0,0.0,0.7192575406032483,0.09048723897911833,0.19025522041763343,0.0,0.007915567282321899,3.4261029953700803,549.0,0.0758,0.040999999999999995,0.0431,nwisfl.01.97614083,187.0,FL,1,7.5,70.0,75.0,390.0,700.0,1100.0,40.0,37.0
0.0,0.1108433734939759,0.0,0.019277108433734938,0.0,0.21686746987951805,0.0,0.6481927710843374,0.0048192771084337345,0.0,0.6813186813186813,0.07252747252747253,0.24615384615384617,0.0,0.004010695187165776,3.434946815262357,670.0,0.07479999999999999,0.0415,0.0455,nwisfl.01.98202369,160.0,FL,1,7.6,94.0,110.0,540.0,620.0,1100.0,31.0,16.0
0.0,0.09937888198757765,0.0,0.027950310559006212,0.0,0.18012422360248445,0.0,0.6863354037267081,0.006211180124223603,0.0,0.6793650793650793,0.11746031746031746,0.20317460317460317,0.0,0.01061946902654867,3.3085051875482048,472.0,0.05650000000000001,0.0322,0.0315,nwisfl.01.97707077,180.0,FL,1,7.8,66.0,71.0,310.0,510.0,760.0,35.0,38.0
0.0,0.06278026905829596,0.0,0.02242152466367713,0.0,0.23318385650224213,0.0,0.6816143497757847,0.0,0.0,0.5275229357798165,0.24311926605504589,0.22935779816513763,0.0,0.005194805194805195,3.162380404708188,750.0,0.0385,0.0223,0.0218,nwisfl.01.97805746,250.0,FL,1,7.5,29.0,63.0,240.0,350.0,410.0,21.0,15.0
0.0,0.07865168539325842,0.0,0.022471910112359553,0.0,0.19662921348314608,0.0,0.6966292134831461,0.005617977528089888,0.0,0.6901408450704225,0.10140845070422534,0.2084507042253521,0.0,0.003194888178913738,3.3459578998333246,654.0,0.0626,0.0356,0.035500000000000004,nwisfl.01.97512134,178.0,FL,1,7.8,56.0,84.0,360.0,570.0,870.0,32.0,14.0
0.0,0.10227272727272727,0.0,0.025568181818181816,0.0,0.13068181818181818,0.0,0.7414772727272727,0.0,0.0,0.5988372093023255,0.13372093023255813,0.26744186046511625,0.0,0.012965964343598054,3.3597467937652885,370.0,0.061700000000000005,0.0352,0.0344,nwisfl.01.97805775,220.0,FL,1,7.5,73.0,55.0,440.0,600.0,730.0,34.0,50.0
0.0,0.054945054945054944,0.0,0.027472527472527472,0.0,0.08241758241758242,0.0,0.8351648351648351,0.0,0.0,0.35911602209944754,0.1988950276243094,0.44198895027624313,0.0,0.015847860538827262,3.41130120758191,444.0,0.06309999999999999,0.0364,0.036199999999999996,nwisfl.01.97505916,350.0,FL,1,7.7,41.0,36.0,770.0,700.0,460.0,40.0,61.0
0.0,0.06751054852320676,0.0,0.03375527426160338,0.0,0.09282700421940929,0.0,0.8059071729957806,0.0,0.0,0.3782608695652174,0.2826086956521739,0.3391304347826087,0.0,0.016826923076923076,3.224592440612745,388.0,0.0416,0.0237,0.023,nwisfl.01.97505917,321.0,FL,1,8.0,31.0,27.0,380.0,440.0,310.0,30.0,43.0
0.0,0.1366120218579235,0.0,0.013661202185792353,0.0,0.24590163934426232,0.0,0.5928961748633881,0.010928961748633882,0.0,0.7255434782608696,0.07880434782608695,0.1956521739130435,0.0,0.003184713375796178,3.3501844399482046,600.0,0.06280000000000001,0.036599999999999994,0.0368,nwisfl.01.97304437,144.0,FL,0,8.0,100.0,110.0,350.0,500.0,950.0,21.0,14.0
0.0,0.09101251422070535,0.0,0.0136518771331058,0.0,0.19567690557451647,0.0,0.6928327645051194,0.0068259385665529,0.0,0.8358024691358026,0.03580246913580247,0.12839506172839507,0.0,0.001324503311258278,3.6937618581154763,545.0,0.15100000000000002,0.0879,0.08099999999999999,nwisfl.01.97805795,140.0,FL,1,7.5,160.0,210.0,500.0,1400.0,2400.0,45.0,14.0
0.0,0.14024390243902438,0.0,0.03048780487804878,0.0,0.20121951219512194,0.0,0.6219512195121951,0.006097560975609756,0.0,0.7138643067846607,0.09734513274336283,0.18879056047197643,0.0,0.005163511187607573,3.317904934750523,600.0,0.0581,0.0328,0.0339,nwisfl.01.97607020,161.0,FL,1,7.8,91.0,80.0,310.0,470.0,860.0,38.0,19.0
0.0,0.1739130434782609,0.0,0.027173913043478264,0.0,0.2717391304347826,0.0,0.5163043478260869,0.010869565217391306,0.0,0.5945945945945946,0.1783783783783784,0.227027027027027,0.0,0.01607717041800643,3.082736554308938,645.0,0.031100000000000003,0.0184,0.0185,nwisfl.01.97805829,160.0,FL,0,7.6,66.0,62.0,200.0,220.0,390.0,20.0,29.0
0.0,0.1572052401746725,0.0,0.02183406113537118,0.0,0.2620087336244542,0.0,0.5502183406113538,0.008733624454148473,0.0,0.6768558951965066,0.148471615720524,0.17467248908296942,0.0,0.012690355329949237,3.162574830660239,340.0,0.039400000000000004,0.022899999999999997,0.0229,nwisfl.01.98403729,166.0,FL,0,7.7,72.0,74.0,190.0,290.0,550.0,20.0,29.0
0.0,0.14285714285714285,0.0,0.02040816326530612,0.0,0.23129251700680273,0.0,0.5918367346938775,0.01360544217687075,0.0,0.6746575342465754,0.10616438356164384,0.21917808219178087,0.0,0.0020080321285140565,3.25620545259401,900.0,0.0498,0.0294,0.029199999999999997,nwisfl.01.97304449,151.0,FL,0,7.7,84.0,84.0,310.0,400.0,700.0,22.0,4.7
0.0,0.1229050279329609,0.0,0.0223463687150838,0.0,0.21787709497206703,0.0,0.6312849162011173,0.00558659217877095,0.0,0.7736389684813754,0.11747851002865331,0.10888252148997135,0.0,0.00792393026941363,3.3368444643763375,200.0,0.0631,0.0358,0.0349,nwisfl.01.98403828,187.0,FL,1,7.3,90.0,94.0,180.0,520.0,960.0,31.0,32.0
0.0,0.16326530612244897,0.0,0.02380952380952381,0.0,0.25170068027210885,0.0,0.5476190476190477,0.01360544217687075,0.0,0.6904761904761906,0.1054421768707483,0.20408163265306126,0.0020040080160320644,0.006012024048096192,3.262063207881502,750.0,0.04989999999999999,0.0294,0.029399999999999996,nwisfl.01.97505954,150.0,FL,0,7.6,98.0,91.0,290.0,370.0,720.0,27.0,17.0
0.0,0.1153846153846154,0.0,0.019230769230769232,0.0,0.22649572649572652,0.0,0.6303418803418804,0.008547008547008548,0.0,0.7904967602591793,0.06695464362850971,0.14254859611231102,0.0,0.0024449877750611247,3.447321884553423,704.0,0.0818,0.046799999999999994,0.0463,nwisfl.01.97805929,150.0,FL,0,7.5,110.0,130.0,320.0,680.0,1300.0,34.0,15.0
0.0,0.15625,0.0,0.011718749999999998,0.0,0.22656249999999997,0.0,0.59375,0.011718749999999998,0.0,0.7115789473684211,0.048421052631578955,0.24000000000000005,0.0,0.002406738868832732,3.4706296558768504,625.0,0.0831,0.0512,0.047499999999999994,nwisfl.01.97805987,110.0,FL,0,7.6,160.0,140.0,550.0,700.0,1200.0,24.0,15.0
0.0,0.12222222222222223,0.0,0.022222222222222227,0.0,0.22222222222222224,0.0,0.6277777777777778,0.005555555555555557,0.0,0.7628571428571428,0.12285714285714285,0.11428571428571428,0.0,0.007911392405063292,3.3407559413231565,180.0,0.06319999999999999,0.036,0.035,nwisfl.01.98404031,206.0,FL,1,7.5,87.0,97.0,190.0,520.0,950.0,33.0,30.0
0.0,0.20689655172413793,0.0,0.014778325123152709,0.0,0.27586206896551724,0.0,0.4926108374384237,0.009852216748768475,0.0,0.6878048780487804,0.17560975609756097,0.13658536585365852,0.0,0.01149425287356322,3.1107400713565063,150.0,0.0348,0.0203,0.0205,nwisfl.01.97707294,172.0,FL,0,7.5,84.0,69.0,130.0,230.0,500.0,12.0,27.0
0.0,0.08486562942008487,0.0,0.013437057991513438,0.0,0.1867043847241867,0.0,0.7093352192362093,0.005657708628005658,0.0,0.8830791575889616,0.02396514161220044,0.09295570079883807,0.0,0.0011838989739542225,3.9099895510365843,464.0,0.2534,0.1414,0.1377,nwisfl.01.97707295,157.0,FL,1,7.4,240.0,320.0,610.0,2300.0,4300.0,73.0,17.0
0.0,0.15053763440860216,0.0,0.021505376344086023,0.0,0.2795698924731183,0.0,0.5376344086021506,0.010752688172043012,0.0,0.6789473684210526,0.19473684210526318,0.12631578947368421,0.0,0.006153846153846154,3.0780162824437554,665.0,0.0325,0.0186,0.019,nwisfl.01.97707297,182.0,FL,0,7.8,57.0,63.0,120.0,230.0,460.0,16.0,13.0
0.0,0.12093023255813953,0.0,0.023255813953488375,0.0,0.2976744186046512,0.0,0.4651162790697675,0.0930232558139535,0.0,0.654054054054054,0.227027027027027,0.11891891891891893,0.0,0.00890207715133531,3.1090527222636366,900.0,0.0337,0.0215,0.0185,nwisfl.01.97505989,202.0,FL,3,7.6,54.0,78.0,110.0,230.0,430.0,19.0,19.0
0.0,0.7475728155339806,0.0,0.004854368932038835,0.0,0.03883495145631068,0.0,0.2087378640776699,0.0,0.0,0.1948529411764706,0.8051470588235294,0.0,0.0,0.005012531328320803,3.278432927550049,70.0,0.0399,0.0206,0.0272,nwisfl.01.98602148,886.0,FL,1,6.9,310.0,9.2,0.1,100.0,190.0,2.6,13.0
0.0,0.17647058823529413,0.0,0.016339869281045753,0.0,0.24836601307189543,0.0,0.5522875816993463,0.006535947712418301,0.0,0.7623762376237623,0.052805280528052806,0.1848184818481848,0.0,0.007707129094412334,3.265168657294547,195.0,0.05189999999999999,0.0306,0.0303,nwisfl.01.97707339,75.0,FL,0,7.3,110.0,93.0,270.0,390.0,820.0,19.0,23.0
0.0,0.1292307692307692,0.0,0.01846153846153846,0.0,0.2276923076923077,0.0,0.6123076923076923,0.012307692307692308,0.0,0.7241379310344828,0.0877742946708464,0.18808777429467086,0.0,0.0035971223021582736,3.293838868069182,830.0,0.0556,0.0325,0.0319,nwisfl.01.97707363,135.0,FL,0,7.6,86.0,89.0,290.0,460.0,820.0,23.0,14.0
0.0,0.42154566744730676,0.0,0.0,0.0,0.01873536299765808,0.0,0.5597189695550351,0.0,0.0,0.9099307159353348,0.09006928406466512,0.0,0.0,0.002604166666666667,3.411604858898089,198.0,0.0768,0.0427,0.0433,nwisfl.01.97707414,176.0,FL,1,7.2,360.0,10.0,4.3,550.0,1400.0,1.9,13.0
