model_Ba_molL_frac,model_Ca_molL_frac,model_Fe_molL_frac,model_K_molL_frac,model_Li_molL_frac,model_Mg_molL_frac,model_Mn_molL_frac,model_Na_molL_frac,model_Sr_molL_frac,model_Br_molL_frac,model_Cl_molL_frac,model_C_molL_frac,model_SO4_molL_frac,model_B_molL_frac,model_Si_molL_frac,TDS_log10,well_depth_ft,total_ion_molL,total_cations_eq,total_anions_eq,samp_id,Alk_mgL,state_alpha,Cluster,ph,Ca_mgL,Mg_mgL,SO4_mgL,Na_mgL,Cl_mgL,K_mgL,Si_mgL
0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.3770491803278688,0.6229508196721312,0.0,0.00273224043715847,0.00546448087431694,3.141197997775533,623.0,0.0366,0.018,0.0183,20020423-1,596.0,TX,0,8.75,0.51,0.08,1.0,415.0,245.0,1.23,13.2
0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.31666666666666665,0.6833333333333332,0.0,0.0,0.005390835579514825,3.1506685285324334,580.0,0.0371,0.0189,0.018000000000000002,19860515-1,647.0,TX,0,8.8,0.4,0.09,4.8,435.0,203.0,1.0,12.0
0.0,0.0,0.0,0.004854368932038835,0.0,0.0,0.0,0.9951456310679612,0.0,0.0,0.3786407766990291,0.6213592233009709,0.0,0.0024096385542168672,0.0048192771084337345,3.191511599070081,280.0,0.0415,0.0206,0.0206,20060418-1,654.0,TX,0,8.5,0.72,0.12,1.0,471.0,278.0,2.6,9.7
0.0,0.0,0.0,0.004329004329004329,0.0,0.0,0.0,0.9956709956709957,0.0,0.0,0.354978354978355,0.6363636363636364,0.008658008658008658,0.0,0.004319654427645789,3.241143276173947,200.0,0.0463,0.0231,0.0231,19860701-1,746.0,TX,0,8.4,1.6,0.36,6.0,529.0,292.0,2.0,10.0
0.0,0.0,0.0,0.0041841004184100415,0.0,0.0,0.0,0.99581589958159,0.0,0.0,0.33050847457627125,0.6610169491525425,0.008474576271186442,0.0,0.004201680672268908,3.2548498516142077,400.0,0.047599999999999996,0.0239,0.023599999999999996,19860701-1,809.0,TX,0,8.7,0.32,0.12,6.0,547.0,278.0,2.0,11.0
0.0,0.0,0.0,0.005617977528089888,0.0,0.0,0.0,0.9943820224719101,0.0,0.00022466861379465288,0.1516513143113907,0.331386205347113,0.5167378117277016,0.003184307731499172,0.009552923194497515,3.131684445037899,200.0,0.031404,0.0178,0.017804,20020624-1,302.0,TX,0,8.41,1.12,0.15,444.0,408.0,97.1,2.49,20.3
0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.3315217391304348,0.6684782608695652,0.0,0.0,0.005333333333333334,3.1533260766691553,404.0,0.0375,0.0189,0.0184,19860424-1,631.0,TX,0,8.6,0.32,0.12,4.0,436.0,218.0,1.0,11.0
0.0,0.0,0.0,0.004166666666666667,0.0,0.0,0.0,0.9958333333333333,0.0,0.0,0.48235294117647054,0.5176470588235293,0.0,0.004008016032064129,0.004008016032064129,3.2626383180965637,266.0,0.0499,0.024,0.025500000000000002,20020410-1,684.0,TX,0,8.64,1.07,0.21,1.0,551.0,438.0,2.01,12.6
0.0,0.0,0.0,0.004201680672268908,0.0,0.0,0.0,0.9957983193277311,0.0,0.0,0.4754098360655738,0.5245901639344263,0.0,0.00411522633744856,0.00411522633744856,3.248062348934683,196.0,0.0486,0.023799999999999998,0.024399999999999998,19551103-1,635.25,TX,0,8.0,1.28,0.24,1.8,546.0,410.0,3.2,12.0
0.0,0.0,0.0,0.0038910505836575876,0.0,0.0,0.0,0.9961089494163424,0.0,0.0,0.40625,0.5859375,0.007812500000000002,0.0,0.0038910505836575876,3.276208391806339,400.0,0.0514,0.0257,0.025599999999999998,19860424-1,750.0,TX,0,8.2,0.56,0.15,5.0,588.0,368.0,2.0,10.0
0.0,0.0,0.0,0.005263157894736843,0.0,0.0,0.0,0.9947368421052631,0.0,0.0,0.09550561797752809,0.8932584269662922,0.011235955056179777,0.0,0.005420054200542005,3.1743211493384282,400.0,0.0369,0.019,0.0178,19890721-1,828.5,TX,0,8.74,0.32,0.05,8.0,434.0,62.0,2.0,11.0
0.0,0.0,0.0,0.0049504950495049506,0.0,0.0,0.0,0.995049504950495,0.0,0.0,0.22285714285714286,0.7657142857142858,0.01142857142857143,0.0,0.005291005291005292,3.160920388424341,1400.0,0.0378,0.0202,0.017499999999999998,19931117-1,698.0,TX,0,8.67,0.27,0.03,6.0,465.0,140.0,2.7,14.0
0.0,0.0,0.0,0.004807692307692308,0.0,0.0,0.0,0.9951923076923077,0.0,0.0,0.3737864077669903,0.616504854368932,0.00970873786407767,0.0,0.0048192771084337345,3.191698637036193,285.0,0.0415,0.0208,0.0206,19930317-1,654.0,TX,0,8.63,0.68,0.11,8.0,476.0,273.0,3.5,12.0
0.0,0.0,0.0,0.005347593582887701,0.0,0.0,0.0,0.9946524064171123,0.0,0.0,0.4419595314164004,0.5537806176783812,0.004259850905218318,0.0,0.005313496280552605,3.1396607198585706,304.0,0.03763999999999999,0.018699999999999998,0.01878,19820316-1,528.0,TX,0,8.5,1.2,0.03,3.85,427.0,296.0,2.0,12.0
0.0,0.010989010989010988,0.0,0.005494505494505494,0.0,0.0,0.0,0.9835164835164835,0.0,0.00020300446609825416,0.16240357287860335,0.2892813641900122,0.5481120584652863,0.006059871530723548,0.012119743061447096,3.1591850023638584,150.0,0.033004000000000006,0.0182,0.019704,20020611-1,284.0,TX,0,8.14,3.51,0.54,515.0,412.0,114.0,4.91,24.7
0.0,0.0,0.0,0.0043084877208099965,0.0004308487720809996,0.0,0.0,0.9952606635071091,0.0,0.0,0.34782608695652173,0.6521739130434783,0.0,0.008526966531656363,0.006395224898742272,3.2538730308262136,500.0,0.04691,0.023209999999999998,0.023,20020404-1,753.0,TX,0,8.19,1.65,0.16,1.0,532.0,285.0,5.79,18.6
0.0,0.0,0.0,0.004784688995215312,0.0,0.0,0.0,0.9952153110047847,0.0,0.0,0.2654028436018957,0.37440758293838866,0.36018957345971564,0.0025706940874035992,0.015424164524421594,3.2014722316509943,419.0,0.0389,0.0209,0.0211,20020402-1,392.0,TX,0,8.09,1.81,0.18,361.0,478.0,200.0,4.64,37.2
0.0,0.0,0.0,0.004424778761061948,0.0,0.0,0.0,0.995575221238938,0.0,0.0,0.36507936507936506,0.5634920634920635,0.07142857142857142,0.008350730688935283,0.012526096033402922,3.2755981245950574,698.0,0.0479,0.0226,0.0252,20020312-1,710.0,TX,0,8.04,1.56,0.19,87.5,518.0,326.0,4.89,37.9
0.0,0.0,0.0,0.004807692307692308,0.0,0.0,0.0,0.9951923076923077,0.0,0.0,0.3015075376884422,0.6180904522613065,0.08040201005025126,0.0049504950495049506,0.007425742574257425,3.1950112067913827,888.0,0.0404,0.0208,0.0199,20090520-1,636.0,TX,0,8.56,0.96,0.08,77.3,476.0,213.0,2.52,19.6
0.0,0.031088082901554404,0.0,0.010362694300518137,0.0,0.0,0.0,0.9585492227979275,0.0,0.0,0.7783018867924528,0.2122641509433962,0.009433962264150943,0.0024449877750611243,0.017114914425427872,3.139534251894253,422.0,0.040900000000000006,0.019299999999999998,0.0212,19650329-1,206.5,TX,0,7.4,11.21,0.7,6.0,427.0,585.0,8.5,43.0
0.0,0.0,0.0,0.034653465346534656,0.0,0.0,0.0,0.9653465346534654,0.0,0.0,0.1767676767676768,0.8131313131313131,0.010101010101010102,0.0,0.004987531172069825,3.2067194743381022,1818.0,0.040100000000000004,0.0202,0.019799999999999998,19760922-1,840.0,TX,0,8.6,0.48,0.12,9.1,451.0,125.0,29.0,10.0
0.0,0.0,0.0,0.0049504950495049506,0.0,0.0,0.0,0.995049504950495,0.0,0.0,0.11734693877551021,0.8826530612244898,0.0,0.0,0.007481296758104737,3.2129308638513465,1800.0,0.040100000000000004,0.0202,0.0196,19820315-1,884.0,TX,0,8.5,0.72,0.03,4.8,463.0,83.0,2.0,17.0
0.0,0.0,0.0,0.00617283950617284,0.0,0.0,0.0,0.9938271604938272,0.0,0.0,0.3954802259887006,0.4350282485875706,0.1694915254237288,0.0030487804878048786,0.009146341463414635,3.10295526614718,555.0,0.032799999999999996,0.0162,0.0177,20020408-1,397.0,TX,0,8.51,1.07,0.09,142.0,370.0,249.0,2.89,16.5
0.0,0.06206896551724138,0.0,0.020689655172413793,0.0,0.006896551724137932,0.0,0.9103448275862069,0.0,0.0,0.15151515151515152,0.20606060606060603,0.6424242424242423,0.0,0.007874015748031496,3.3640376618055647,225.0,0.0508,0.028999999999999998,0.033,19820316-1,329.0,TX,2,7.7,35.64,2.67,1016.0,607.0,179.0,22.0,25.0
0.0,0.0032894736842105266,0.0,0.0016447368421052633,0.0,0.0032894736842105266,0.0,0.9917763157894737,0.0,0.0,0.6519607843137255,0.32516339869281047,0.022875816993464054,0.005733005733005733,0.0024570024570024565,3.6184897222551813,1750.0,0.12210000000000001,0.0608,0.0612,19680508-1,950.55,TX,2,7.5,4.41,1.29,69.0,1390.0,1420.0,5.3,18.0
0.0,0.01990049751243781,0.0,0.003316749585406302,0.0,0.003316749585406302,0.0,0.9734660033167496,0.0,0.0,0.883495145631068,0.11650485436893203,0.0,0.0,0.0016447368421052633,3.576228591799917,382.0,0.1216,0.0603,0.0618,19750608-1,334.0,TX,2,7.4,22.91,2.48,1.0,1348.0,1936.0,6.0,12.0
0.0,0.005763688760806916,0.0,0.002881844380403458,0.0,0.005763688760806916,0.0,0.9855907780979827,0.0,0.0,0.06406685236768801,0.31197771587743733,0.6239554317548747,0.0,0.0016863406408094434,3.423533265384701,345.0,0.059300000000000005,0.0347,0.0359,19860618-1,571.0,TX,0,8.5,4.81,1.94,1078.0,786.0,82.0,5.0,9.0
0.0,0.010470546353108704,0.0,0.005235273176554352,0.0,0.0,6.282327811865222e-05,0.9842313571922182,0.0,0.0,0.15714285714285717,0.34761904761904766,0.49523809523809526,0.011299243515646627,0.005649621757823313,3.1881332361363874,185.0,0.035400600000000004,0.019101200000000002,0.020999999999999998,20011022-1,362.0,TX,0,8.03,5.21,1.21,500.0,432.0,117.0,3.83,11.5
0.0,0.006389776357827476,0.0,0.003194888178913738,0.0,0.0,0.0,0.9904153354632588,0.0,0.0,0.2507739938080495,0.3529411764705882,0.3962848297213622,0.0,0.0034904013961605585,3.368552941280527,726.0,0.057300000000000004,0.0313,0.0323,19930921-1,574.0,TX,0,8.18,2.08,0.56,618.0,713.0,289.0,4.7,11.0
0.0,0.011560693641618498,0.0,0.005780346820809249,0.0,0.011560693641618498,0.0,0.9710982658959537,0.0,0.0,0.04347826086956522,0.3478260869565218,0.6086956521739131,0.0,0.00664451827242525,3.139090787802067,1000.0,0.0301,0.0173,0.0184,19860617-1,328.0,TX,0,8.5,6.01,2.67,541.0,386.0,30.0,3.0,12.0
0.0,0.01282051282051282,0.0,0.00641025641025641,0.0,0.01282051282051282,0.0,0.967948717948718,0.0,0.0,0.06547619047619047,0.42261904761904756,0.5119047619047619,0.0035460992907801418,0.0070921985815602835,3.1021544805353263,1300.0,0.028200000000000003,0.015600000000000001,0.016800000000000002,19600426-1,349.18,TX,0,7.8,3.2,2.92,414.0,349.0,39.0,3.3,12.0
0.0,0.011976047904191616,0.0,0.005988023952095808,0.0,0.0,0.0,0.9820359281437124,0.0,0.0,0.22754491017964074,0.4491017964071856,0.3233532934131737,0.0,0.006493506493506494,3.098240042351065,390.0,0.0308,0.016700000000000003,0.0167,19880719-1,378.0,TX,0,8.3,2.96,1.17,261.0,377.0,136.0,4.7,10.0
0.0,0.010989010989010988,0.0,0.005494505494505494,0.0,0.010989010989010988,0.0,0.9725274725274725,0.0,0.0,0.24770642201834864,0.3944954128440367,0.35779816513761464,0.005509641873278237,0.005509641873278237,3.184130346097168,330.0,0.0363,0.0182,0.0218,19990713-1,418.0,TX,0,7.81,5.65,2.67,371.0,408.0,190.0,5.0,10.0
0.0,0.009009009009009009,0.0,0.0045045045045045045,0.0,0.009009009009009009,0.0,0.9774774774774775,0.0,0.0,0.04700854700854701,0.2863247863247863,0.6666666666666666,0.0,0.002652519893899204,3.233156744242386,792.0,0.037700000000000004,0.0222,0.0234,19800311-1,355.0,TX,0,9.0,4.81,2.92,745.0,499.0,40.0,4.0,4.0
0.0,0.012320328542094455,0.0,0.004106776180698152,0.0,0.012320328542094455,0.0,0.971252566735113,0.0,0.0,0.06769825918762089,0.18568665377176014,0.746615087040619,0.0,0.0024783147459727386,3.567142456740976,650.0,0.08070000000000001,0.0487,0.0517,19860616-1,488.0,TX,2,8.4,14.02,6.56,1854.0,1087.0,124.0,8.0,10.0
0.0,0.021505376344086023,0.0,0.005376344086021506,0.0,0.010752688172043012,0.0,0.9623655913978495,0.0,0.0002658867322520606,0.09040148896570059,0.52645572985908,0.38287689444296724,0.005898834980091433,0.005898834980091433,3.1627945156526867,217.0,0.033905,0.0186,0.018805000000000002,20030708-1,470.0,TX,0,7.58,7.61,2.42,345.0,411.0,61.3,4.27,9.25
0.0,0.032520325203252036,0.0,0.008130081300813009,0.0,0.024390243902439022,0.0,0.926829268292683,0.008130081300813009,0.0,0.24727272727272726,0.2509090909090909,0.5018181818181818,0.006681514476614698,0.0044543429844097985,3.283998344898864,297.0,0.04490000000000001,0.0246,0.0275,19990726-1,328.0,TX,0,7.55,14.74,8.11,666.0,524.0,240.0,6.9,10.4
0.0,0.024291497975708502,0.0,0.008097165991902836,0.0,0.024291497975708502,0.0,0.9352226720647774,0.008097165991902836,0.0,0.26136363636363635,0.23863636363636365,0.5,0.004524886877828055,0.004524886877828055,3.2680945268930452,592.0,0.044199999999999996,0.024699999999999996,0.0264,20030708-1,292.0,TX,0,7.42,10.25,7.46,636.0,531.0,246.0,6.02,11.0
0.0,0.011560693641618497,0.0,0.005780346820809248,0.0,0.0,0.0,0.9826589595375722,0.0,0.0,0.34939759036144574,0.37349397590361444,0.27710843373493976,0.0,0.006309148264984228,3.089518099186412,916.0,0.0317,0.017300000000000003,0.0166,19940914-1,334.0,TX,0,8.92,2.24,0.75,223.0,392.0,207.0,4.7,12.0
0.0,0.011627906976744186,0.0,0.005813953488372093,0.0,0.0,0.0,0.9825581395348836,0.0,0.0,0.37777777777777777,0.38888888888888895,0.23333333333333334,0.0,0.00602409638554217,3.1070231828586117,835.0,0.03319999999999999,0.0172,0.018,19820922-1,360.0,TX,0,8.5,2.36,0.8,200.0,390.0,240.0,3.0,11.0
0.0,0.0125,0.0,0.00625,0.0,0.0,0.0,0.9812499999999998,0.0,0.0,0.12650602409638553,0.4397590361445783,0.43373493975903615,0.0,0.010273972602739725,3.102035042135214,2241.0,0.0292,0.016,0.0166,19940922-1,357.0,TX,0,7.69,3.2,1.02,351.0,364.0,74.0,4.6,17.0
0.0,0.015957446808510637,0.0,0.005319148936170213,0.0,0.010638297872340425,0.0,0.9680851063829787,0.0,0.0,0.48250000000000004,0.1725,0.345,0.0,0.00284090909090909,3.4231643664223443,420.0,0.07040000000000002,0.0376,0.04,19860708-1,349.0,TX,2,8.2,13.62,5.83,664.0,837.0,683.0,7.0,11.0
0.0,0.050724637681159424,0.0,0.007246376811594203,0.0,0.028985507246376812,0.0,0.9130434782608696,0.0,0.0,0.3841463414634146,0.22560975609756095,0.3902439024390244,0.0,0.0037664783427495295,3.334014952442701,717.0,0.0531,0.0276,0.0328,19860707-1,372.0,TX,2,8.2,29.24,9.72,621.0,581.0,447.0,8.0,11.0
0.0,0.00975609756097561,0.0,0.004878048780487805,0.0,0.004878048780487805,0.0,0.975609756097561,0.004878048780487805,0.002141327623126339,0.6531049250535333,0.1605995717344754,0.18415417558886513,0.003592814371257484,0.002395209580838323,3.4672223074105406,334.0,0.08350000000000002,0.041,0.04669999999999999,20030514-1,358.0,TX,5,7.58,7.45,3.4,416.0,920.0,1080.0,6.76,10.7
0.0,0.00980392156862745,0.0,0.004901960784313725,0.0,0.0,0.0,0.9852941176470588,0.0,0.0,0.38461538461538464,0.34615384615384615,0.2692307692307692,0.0,0.005194805194805196,3.170872730918396,731.0,0.03849999999999999,0.0204,0.0208,19860623-1,366.0,TX,0,8.4,4.0,1.21,268.0,464.0,286.0,4.0,12.0
0.0,0.012048192771084338,0.0,0.006024096385542169,0.0,0.0,0.0,0.9819277108433734,0.0,0.0,0.3273809523809524,0.42261904761904767,0.25,0.0,0.006369426751592356,3.0902364258682655,990.0,0.031400000000000004,0.0166,0.0168,19860709-1,365.0,TX,0,8.5,2.56,0.77,200.0,375.0,197.0,4.0,12.0
0.0,0.012422360248447202,0.0,0.006211180124223601,0.0,0.0,0.0,0.981366459627329,0.0,0.0,0.22289156626506024,0.4397590361445783,0.3373493975903614,0.0,0.006666666666666666,3.0915359461814242,1100.0,0.030000000000000002,0.016100000000000003,0.0166,19430105-1,370.26,TX,0,8.2,3.12,1.19,266.0,365.0,133.0,3.8,12.0
0.0,0.01775147928994083,0.0,0.00591715976331361,0.0,0.01183431952662722,0.0,0.9585798816568047,0.00591715976331361,0.0,0.5061425061425061,0.18427518427518427,0.3095823095823096,0.0058651026392961885,0.0029325513196480943,3.4147204314340036,480.0,0.0682,0.0338,0.0407,20110623-1,314.0,TX,2,7.0,11.13,5.03,610.0,745.0,730.0,8.18,10.2
0.0,0.02693602693602694,0.0,0.006734006734006735,0.0,0.0202020202020202,0.0,0.9461279461279462,0.0,0.0,0.4424242424242424,0.18787878787878787,0.3696969696969697,0.0,0.0035650623885918006,3.3386079722087776,496.0,0.0561,0.0297,0.033,19860707-1,311.0,TX,2,8.1,17.62,7.29,591.0,647.0,517.0,9.0,11.0
0.0,0.0,0.0,0.005181347150259068,0.0,0.0,0.0,0.9948186528497409,0.0,0.0,0.3401015228426396,0.39593908629441626,0.2639593908629442,0.0027397260273972607,0.0,3.1514168937142575,770.0,0.0365,0.019299999999999998,0.0197,20070313-1,449.0,TX,0,9.3,0.68,0.41,246.0,441.0,239.0,5.3,1.6
0.0,0.011627906976744186,0.0,0.005813953488372093,0.0,0.0,0.0,0.9825581395348836,0.0,0.0,0.3588235294117647,0.3941176470588235,0.24705882352941172,0.0,0.01234567901234568,3.1016058709286876,1192.0,0.0324,0.0172,0.017,19940913-1,334.0,TX,0,8.0,2.48,0.7,207.0,389.0,217.0,4.5,22.0
0.0,0.0,0.0,0.006097560975609757,0.0,0.0,0.0,0.9939024390243902,0.0,0.0,0.2804878048780488,0.426829268292683,0.29268292682926833,0.0,0.0032786885245901644,3.0827505176831353,1828.0,0.030499999999999996,0.016399999999999998,0.016399999999999998,19860627-1,366.0,TX,0,8.8,1.84,0.44,232.0,375.0,163.0,3.0,8.0
0.0,0.012121212121212121,0.0,0.006060606060606061,0.0,0.0,0.0,0.9818181818181817,0.0,0.0,0.3505747126436781,0.3620689655172413,0.28735632183908044,0.0,0.009493670886075948,3.097799093327499,2045.0,0.0316,0.0165,0.017400000000000002,19940915-1,318.0,TX,0,8.13,2.08,0.51,246.0,375.0,216.0,4.3,17.0
0.0,0.02185792349726776,0.0,0.00546448087431694,0.0,0.02185792349726776,0.0,0.9453551912568305,0.00546448087431694,0.0,0.32932692307692313,0.17067307692307693,0.5,0.0014880952380952382,0.0029761904761904765,3.4431895189637953,650.0,0.0672,0.0366,0.0416,20070926-1,336.0,TX,2,7.5,15.82,10.01,996.0,795.0,485.0,9.19,10.0
0.0,0.007042253521126761,0.0,0.0035211267605633804,0.0,0.007042253521126761,0.0,0.9823943661971831,0.0,0.0,0.24749163879598662,0.2709030100334448,0.4816053511705686,0.0,0.00391389432485323,3.3256067817574717,800.0,0.0511,0.0284,0.0299,19860709-1,408.0,TX,0,8.2,6.01,2.19,689.0,642.0,263.0,5.0,12.0
0.0,0.007968127490039842,0.0,0.007968127490039842,0.0,0.007968127490039842,0.0,0.9681274900398407,0.007968127490039842,0.0,0.1596958174904943,0.32319391634980993,0.5171102661596958,0.002242152466367713,0.004484304932735426,3.2835374703991653,865.0,0.0446,0.025099999999999997,0.026299999999999997,20070926-1,425.0,TX,0,8.06,5.81,3.35,650.0,559.0,150.0,6.08,10.0
0.0,0.010582010582010583,0.0,0.005291005291005292,0.0,0.010582010582010583,0.0,0.9735449735449735,0.0,0.0,0.1783783783783784,0.3675675675675676,0.454054054054054,0.0,0.006024096385542169,3.1419303983406976,900.0,0.0332,0.0189,0.0185,19860627-1,354.0,TX,0,8.6,4.0,1.46,402.0,425.0,116.0,4.0,12.0
0.0,0.021201413427561835,0.0,0.00706713780918728,0.0,0.021201413427561835,0.0,0.9434628975265018,0.00706713780918728,0.0,0.3129251700680272,0.28571428571428575,0.40136054421768713,0.0019455252918287938,0.0038910505836575876,3.317684289421941,680.0,0.0514,0.0283,0.029399999999999996,20070926-1,400.0,TX,0,7.53,13.62,7.6,569.0,614.0,328.0,7.85,10.0
0.0,0.010416666666666668,0.0,0.0,0.0,0.0,0.0,0.9895833333333334,0.0,0.0,0.38659793814432986,0.37628865979381443,0.23711340206185566,0.0027397260273972607,0.0054794520547945215,3.145561687788677,1281.0,0.0365,0.0192,0.0194,19520229-1,362.19,TX,0,8.0,2.72,0.97,221.0,438.0,268.0,0.4,14.0
0.0,0.0,0.0,0.005291005291005292,0.0,0.0,0.0,0.9947089947089948,0.0,0.0,0.3862433862433862,0.37037037037037035,0.24338624338624337,0.0,0.0056022408963585435,3.135654064322192,1850.0,0.0357,0.0189,0.0189,19860626-1,370.0,TX,0,8.7,1.76,0.61,221.0,434.0,259.0,3.0,14.0
0.0,0.0125,0.0,0.00625,0.0,0.0,0.0,0.9812499999999998,0.0,0.0,0.36094674556213024,0.3905325443786983,0.24852071005917162,0.003215434083601286,0.009646302250803858,3.0856753489467343,2366.0,0.031100000000000003,0.016,0.0169,19990806-1,333.0,TX,0,8.21,2.4,0.56,202.0,363.0,216.0,2.92,16.3
0.0,0.08955223880597014,0.0,0.029850746268656712,0.0,0.01990049751243781,0.0,0.8606965174129353,0.0,0.0,0.24081632653061222,0.3591836734693878,0.39999999999999997,0.0,0.005154639175257732,3.229476239545458,390.0,0.0388,0.0201,0.0245,19860623-1,453.0,TX,0,8.5,35.24,5.34,468.0,400.0,209.0,24.0,14.0
0.0,0.007707129094412331,0.0,0.023121387283236993,0.0019267822736030828,0.0038535645472061657,0.0,0.9633911368015414,0.0,0.0020242914979757085,0.8582995951417004,0.13967611336032387,0.0,0.004916420845624385,0.001966568338249754,3.502979387934077,1100.0,0.10170000000000001,0.0519,0.0494,19961017-1,337.0,TX,5,7.8,7.81,1.63,1.0,1150.0,1506.5,45.5,14.2
0.0,0.005277044854881266,0.0,0.02638522427440633,0.002638522427440633,0.0,0.0,0.9656992084432717,0.0,0.002457002457002457,0.8304668304668303,0.16707616707616707,0.0,0.006313131313131313,0.002525252525252525,3.4065661521704906,1886.0,0.0792,0.0379,0.0407,20010709-1,332.0,TX,5,7.79,5.85,1.18,1.0,844.0,1200.0,39.2,12.9
0.0,0.020408163265306124,0.0,0.010204081632653062,0.0,0.010204081632653062,0.0,0.9591836734693878,0.0,0.0,0.3732057416267942,0.2822966507177033,0.34449760765550236,0.0,0.005434782608695653,3.1608920542932837,486.0,0.0368,0.0196,0.020900000000000002,19800312-1,295.0,TX,0,8.2,6.41,1.7,349.0,434.0,278.0,6.0,11.0
0.0,0.009389671361502348,0.0,0.009389671361502348,0.0,0.009389671361502348,0.0,0.971830985915493,0.0,0.0,0.37327188940092165,0.30414746543778803,0.3225806451612903,0.0,0.005063291139240506,3.181861330797677,505.0,0.0395,0.0213,0.0217,19880714-1,298.0,TX,0,7.3,5.61,2.24,335.0,476.0,288.0,8.0,11.0
0.0,0.011299435028248588,0.0,0.011299435028248588,0.0,0.011299435028248588,0.0,0.9661016949152542,0.0,0.0,0.3262032085561497,0.32085561497326204,0.3529411764705882,0.0,0.006042296072507554,3.122724868015537,483.0,0.0331,0.0177,0.0187,19940913-1,308.0,TX,0,8.56,4.41,1.6,318.0,394.0,215.0,7.1,12.0
0.0,0.027649769585253454,0.0,0.004608294930875576,0.0,0.009216589861751152,0.0,0.9585253456221198,0.0,0.0,0.23651452282157678,0.24896265560165975,0.5145228215767634,0.0,0.002544529262086514,3.223607576378114,320.0,0.0393,0.0217,0.0241,19800312-1,304.0,TX,0,8.3,10.81,3.64,594.0,479.0,203.0,5.0,7.0
0.0,0.03802281368821293,0.0,0.0076045627376425855,0.0,0.03802281368821293,0.0,0.9163498098859315,0.0,0.0,0.3729903536977492,0.1832797427652733,0.4437299035369775,0.0,0.004024144869215292,3.30680125309414,440.0,0.0497,0.0263,0.0311,19860708-1,286.0,TX,2,8.2,21.63,11.18,659.0,554.0,410.0,8.0,11.0
0.0,0.006779661016949153,0.0,0.027118644067796613,0.0,0.006779661016949153,0.0,0.9593220338983051,0.0,0.0,0.6770186335403727,0.2919254658385093,0.031055900621118012,0.0,0.0032679738562091504,3.322495810909622,525.0,0.0612,0.0295,0.0322,19940503-1,466.0,TX,2,8.1,4.41,1.26,47.0,652.0,773.0,32.0,12.0
0.0,0.047619047619047616,0.0,0.007936507936507936,0.0,0.031746031746031744,0.0,0.9126984126984127,0.0,0.0,0.5344827586206897,0.18275862068965518,0.28275862068965524,0.0,0.004056795131845843,3.269827343650526,190.0,0.0493,0.0252,0.028999999999999998,19860625-1,270.0,TX,2,8.3,24.03,8.99,399.0,530.0,552.0,9.0,11.0
0.0,0.033707865168539325,0.0,0.011235955056179777,0.0,0.022471910112359553,0.0,0.9325842696629214,0.0,0.0,0.3951219512195122,0.34146341463414637,0.26341463414634153,0.0,0.0056657223796034,3.1462851598120873,414.0,0.0353,0.0178,0.020499999999999997,19860625-1,340.0,TX,0,7.7,14.02,5.34,264.0,383.0,287.0,7.0,11.0
0.0,0.007499999999999999,0.0,0.02,0.00125,0.0025,0.0,0.96875,0.0,0.0012547051442910915,0.9171894604767878,0.07904642409033877,0.002509410288582183,0.004993757802746568,0.001248439450686642,3.691320535951681,845.0,0.16019999999999998,0.08,0.07970000000000001,20090706-1,304.0,TX,5,7.68,12.62,2.84,7.74,1780.0,2590.0,61.4,12.1
0.0,0.022222222222222227,0.0,0.016666666666666666,0.0,0.011111111111111113,0.0,0.9388888888888889,0.011111111111111113,0.0,0.4568527918781725,0.26903553299492383,0.27411167512690354,0.0,0.00574712643678161,3.126850142886264,405.0,0.0348,0.018,0.019700000000000002,19941019-1,258.0,TX,0,7.8,8.81,3.16,259.0,388.0,321.0,13.0,10.0
0.0,0.05063291139240506,0.0,0.018987341772151896,0.0,0.03797468354430379,0.0,0.8544303797468353,0.03797468354430379,0.0,0.315,0.305,0.38,0.0,0.00641025641025641,3.127478519695238,300.0,0.031200000000000002,0.0158,0.02,19940922-1,278.0,TX,0,7.3,16.82,7.77,363.0,311.0,222.0,13.0,12.0
0.0,0.03375527426160338,0.0,0.008438818565400845,0.0,0.01687763713080169,0.0,0.9409282700421941,0.0,0.0,0.43346007604562736,0.21673003802281368,0.34980988593155893,0.0,0.0044444444444444444,3.244820280132052,280.0,0.045,0.0237,0.0263,19860625-1,292.0,TX,2,8.4,18.02,5.1,447.0,513.0,406.0,8.0,10.0
0.0,0.07560137457044674,0.0,0.020618556701030924,0.0,0.03436426116838488,0.0,0.8694158075601374,0.0,0.0,0.7324324324324323,0.2513513513513513,0.016216216216216214,0.0015503875968992252,0.0031007751937984504,3.3464218300989974,585.0,0.06449999999999999,0.0291,0.037000000000000005,19961015-1,362.0,TX,2,6.85,45.25,11.93,30.7,582.0,962.1,23.7,13.6
